 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
32	33	116.514	403.566	35.093	30.344	39.312	0.344	0.312	46.619	0	92.771	86.607	streak	0.422	free	102.082	102.082	117.952	128.812	yes	streak-free
33	35	112.312	236.091	20.530	50.141	55.984	0.141	-0.016	44.232	0	148.434	22.768	streak	0.396	free	90.408	90.408	115.848	126.611	yes	streak-free
34	37	106.692	176.865	15.380	80.047	21.734	0.047	-0.266	53.587	0	275.964	108.442	streak	0.428	free	97.653	97.653	115.365	126.106	yes	streak-free
35	38	124.701	216.332	18.811	17.000	37.000	0.000	0.000	53.291	0	111.912	22.768	streak	0.444	free	109.408	109.408	115.671	126.426	yes	streak-free
36	39	123.188	215.842	18.769	52.984	76.000	-0.016	0.000	41.610	0	22.768	22.768	streak	0.362	free	94.204	94.204	115.923	126.690	yes	streak-free
37	40	117.431	240.312	20.897	57.000	67.188	0.000	0.188	51.271	0	22.768	78.585	streak	0.348	free	96.694	96.694	116.018	126.789	yes	streak-free
38	41	119.992	215.768	18.762	89.000	81.000	0.000	0.000	48.176	0	22.768	22.768	streak	0.383	free	104.878	104.878	116.171	126.950	yes	streak-free
39	42	114.634	379.712	33.018	36.719	26.688	-0.281	-0.312	51.597	0	88.471	75.342	streak	0.422	free	95.061	95.061	116.189	126.969	yes	streak-free
40	43	120.902	144.685	12.581	63.047	74.891	0.047	-0.109	46.445	0	302.162	89.841	streak	0.340	free	111.184	111.184	116.353	127.139	yes	streak-free
41	44	133.868	336.645	29.273	18.500	76.703	0.500	-0.297	53.338	0	95.901	83.572	streak	0.467	free	115.000	115.000	116.803	127.610	yes	streak-free
42	45	113.363	220.235	19.151	77.984	12.000	-0.016	0.000	39.591	0	25.051	22.768	streak	0.353	free	95.531	95.531	116.778	127.584	yes	streak-free
43	46	122.821	208.996	18.174	87.000	41.000	0.000	0.000	54.875	0	22.768	22.768	streak	0.413	free	105.612	105.612	116.959	127.774	yes	streak-free
44	47	114.222	216.161	18.797	55.984	16.000	-0.016	0.000	41.639	0	28.637	29.085	streak	0.358	free	102.306	102.306	116.950	127.764	yes	streak-free
45	49	126.348	128.541	11.177	25.938	62.000	-0.062	0.000	53.951	0	319.994	22.768	streak	0.405	free	105.612	105.612	115.831	126.593	yes	streak-free
46	50	113.059	359.186	31.234	14.594	59.359	-0.406	0.359	42.489	0	110.851	92.376	streak	0.418	free	112.673	112.673	115.821	126.583	yes	streak-free
47	51	113.634	198.248	17.239	59.781	52.656	-0.219	-0.344	44.474	0	274.412	90.133	streak	0.409	free	108.122	108.122	115.823	126.585	yes	streak-free
48	52	124.123	149.116	12.967	46.188	17.031	0.188	0.031	64.269	0	190.723	210.687	spot	0.480	free	102.551	102.551	116.027	126.799	yes	spot-free
49	54	118.109	201.260	17.501	91.000	28.000	0.000	0.000	54.697	0	22.768	22.768	streak	0.403	free	99.449	99.449	116.110	126.885	yes	streak-free
50	57	113.122	217.809	18.940	23.000	31.828	0.000	-0.172	47.615	0	27.755	127.591	streak	0.381	free	95.714	95.714	116.097	126.872	yes	streak-free
51	58	112.793	270.820	23.550	33.672	52.000	-0.328	0.000	42.472	0	83.159	22.768	streak	0.381	free	101.816	101.816	116.079	126.853	yes	streak-free
52	66	106.723	193.497	16.826	13.984	68.844	-0.016	-0.156	45.394	0	25.794	181.490	Undefined	0.372	free	86.408	86.408	115.953	126.721	yes	Undefined-free
53	75	119.149	285.885	24.860	34.000	67.500	0.000	-0.500	56.517	0	45.536	91.660	streak	0.456	free	96.347	96.347	115.832	126.595	yes	streak-free
54	85	118.570	181.583	15.790	60.781	41.031	-0.219	0.031	42.672	0	95.428	23.494	streak	0.321	free	92.878	92.878	115.617	126.369	yes	streak-free
55	91	105.755	200.659	17.449	89.734	52.000	-0.266	0.000	40.723	0	77.172	23.491	streak	0.303	free	89.020	89.020	115.493	126.240	yes	streak-free
