 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
23	26	139.626	411.972	35.824	64.656	69.000	-0.344	0.000	77.506	0	82.789	22.768	streak	0.472	free	104.469	104.469	146.250	158.344	yes	streak-free
24	27	166.132	271.615	23.619	11.000	90.984	0.000	-0.016	66.370	0	23.876	22.768	streak	0.476	free	136.694	136.694	147.138	159.268	yes	streak-free
25	28	148.735	279.352	24.291	18.000	50.000	0.000	0.000	64.617	0	22.768	25.804	streak	0.413	free	118.510	118.510	147.288	159.424	yes	streak-free
26	29	150.704	275.415	23.949	17.000	22.000	0.000	0.000	62.652	0	22.768	22.768	streak	0.451	free	139.714	139.714	147.499	159.644	yes	streak-free
27	31	151.687	204.443	17.778	59.000	74.016	0.000	0.016	60.448	0	22.768	252.279	Undefined	0.413	free	133.592	133.592	147.731	159.885	yes	Undefined-free
28	35	138.156	179.056	15.570	52.422	22.828	0.422	0.828	66.283	0	109.928	347.275	Undefined	0.451	free	140.143	140.143	144.053	156.055	yes	Undefined-free
29	38	143.055	345.573	30.050	90.000	51.312	0.000	0.312	47.542	0	22.768	82.789	streak	0.359	free	127.020	127.020	144.064	156.066	yes	streak-free
30	39	153.352	257.920	22.428	76.000	32.000	0.000	0.000	66.834	0	22.768	22.768	streak	0.391	free	126.286	126.286	144.415	156.432	yes	streak-free
31	42	156.022	249.226	21.672	33.016	55.000	0.016	0.000	62.506	0	28.334	22.768	streak	0.412	free	134.857	134.857	144.824	156.858	yes	streak-free
32	44	156.908	342.290	29.764	39.656	78.000	-0.344	0.000	65.529	0	81.496	22.768	streak	0.370	free	116.286	116.286	143.369	155.342	yes	streak-free
33	47	129.952	272.620	23.706	16.984	44.000	-0.016	0.000	54.503	0	22.768	22.768	streak	0.361	free	108.163	108.163	142.823	154.774	yes	streak-free
34	48	141.890	228.469	19.867	47.047	75.016	0.047	0.016	58.427	0	207.317	26.847	streak	0.440	free	122.959	122.959	142.858	154.810	yes	streak-free
35	49	153.844	263.851	22.944	54.016	84.969	0.016	-0.031	57.625	0	27.911	142.754	streak	0.383	free	133.306	133.306	143.190	155.156	yes	streak-free
36	50	149.043	258.817	22.506	38.078	26.344	0.078	0.344	67.373	0	92.950	113.841	streak	0.407	free	116.592	116.592	143.389	155.363	yes	streak-free
37	52	135.070	196.277	17.068	87.984	42.000	-0.016	0.000	51.386	0	290.039	22.768	streak	0.374	free	118.571	118.571	143.246	155.214	yes	streak-free
38	53	156.885	460.784	40.068	39.469	44.047	0.469	0.047	63.922	0	79.571	103.868	streak	0.458	free	129.327	129.327	143.616	155.600	yes	streak-free
39	54	145.322	144.157	12.535	60.484	11.016	-0.516	0.016	61.233	0	387.089	23.852	streak	0.448	free	129.531	129.531	143.707	155.695	no	streak-free
40	55	140.406	151.170	13.145	40.000	73.109	0.000	0.109	61.986	0	22.768	375.485	Undefined	0.387	free	107.041	107.041	143.685	155.672	no	Undefined-free
41	56	133.138	517.333	44.985	10.516	15.578	-0.484	-0.422	55.309	0	95.787	91.683	streak	0.361	free	107.980	107.980	143.506	155.485	yes	streak-free
42	58	148.843	303.170	26.363	50.281	53.000	0.281	0.000	47.698	0	77.338	22.768	streak	0.342	free	132.143	132.143	143.668	155.655	yes	streak-free
43	59	148.985	302.947	26.343	10.734	67.000	-0.266	0.000	41.635	0	75.863	36.863	streak	0.352	free	141.306	141.306	143.827	155.820	yes	streak-free
44	60	146.405	241.044	20.960	11.984	75.000	-0.016	0.000	60.731	0	22.768	22.768	streak	0.434	free	116.551	116.551	143.927	155.923	yes	streak-free
45	62	148.722	225.683	19.625	67.344	23.000	0.344	0.000	55.592	0	241.383	23.485	streak	0.406	free	127.143	127.143	143.442	155.418	yes	streak-free
46	63	147.872	248.880	21.642	31.000	25.859	0.000	-0.141	61.665	0	26.522	135.129	streak	0.405	free	131.490	131.490	143.571	155.553	yes	streak-free
47	82	144.431	285.998	24.869	31.000	73.625	0.000	-0.375	54.262	0	22.768	83.814	streak	0.390	free	121.429	121.429	143.631	155.615	yes	streak-free
48	110	121.779	219.170	19.058	22.500	60.797	0.500	-0.203	53.477	0	78.226	323.814	Undefined	0.322	free	111.429	111.429	142.792	154.742	yes	Undefined-free
49	116	128.031	194.787	16.938	28.578	68.000	-0.422	0.000	46.101	0	125.457	22.768	streak	0.309	free	101.755	101.755	142.569	154.510	yes	streak-free
50	149	144.757	126.555	11.005	51.000	45.297	0.000	0.297	59.693	0	30.925	198.621	Undefined	0.319	free	114.653	114.653	142.648	154.592	no	Undefined-free
