ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	77.227	359.485	31.260	61.375	81.578	0.375	-0.422	31.659	0	87.419	90.801	streak	0.497	free	63.673	63.673	79.527	88.445	yes	streak-free
2	83.265	205.195	17.843	28.000	15.984	0.000	-0.016	38.762	0	22.768	26.263	streak	0.463	free	71.510	71.510	82.546	91.632	yes	streak-free
3	77.183	190.722	16.585	44.000	32.000	0.000	0.000	29.972	0	22.768	22.768	streak	0.429	free	65.939	65.939	81.525	90.555	yes	streak-free
4	77.402	188.705	16.409	76.000	66.984	0.000	-0.016	34.098	0	22.768	28.876	streak	0.458	free	60.612	60.612	81.069	90.073	yes	streak-free
5	74.444	187.256	16.283	9.000	49.000	0.000	0.000	30.949	0	23.503	22.768	streak	0.409	free	60.082	60.082	80.204	89.160	yes	streak-free
6	78.307	290.020	25.219	12.266	23.688	0.266	-0.312	33.921	0	73.979	90.630	streak	0.467	free	69.816	69.816	80.272	89.231	yes	streak-free
7	76.430	197.740	17.195	46.938	84.250	-0.062	0.250	29.741	0	224.529	76.630	streak	0.458	free	68.592	68.592	80.051	88.999	yes	streak-free
8	78.285	139.978	12.172	81.609	49.141	-0.391	0.141	41.945	0	164.004	178.198	spot	0.525	bound	65.143	65.143	80.118	89.069	yes	spot-bound
9	82.185	175.432	15.255	23.984	24.000	-0.016	0.000	35.825	0	22.947	22.768	streak	0.471	free	67.388	67.388	80.603	89.581	yes	streak-free
10	78.938	287.074	24.963	40.703	23.547	-0.297	-0.453	33.866	0	120.825	78.226	streak	0.487	free	71.694	71.694	80.667	89.648	yes	streak-free
11	82.849	161.671	14.058	63.016	60.297	0.016	0.297	34.536	0	220.768	88.616	streak	0.474	free	86.163	86.163	81.074	90.078	yes	streak-free
12	74.767	142.401	12.383	29.719	45.219	-0.281	0.219	25.361	0	85.254	297.584	Undefined	0.423	free	71.776	71.776	80.740	89.726	yes	Undefined-free
