ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	77.227	359.485	59.914	61.375	81.578	0.375	-0.422	31.659	0	87.419	90.801	streak	0.497	free	63.673	63.673	78.427	87.283	yes	streak-free
2	83.265	205.195	34.199	28.000	15.984	0.000	-0.016	38.762	0	22.768	26.263	streak	0.463	free	71.510	71.510	81.446	90.471	yes	streak-free
3	77.183	190.722	31.787	44.000	32.000	0.000	0.000	29.972	0	22.768	22.768	streak	0.429	free	65.939	65.939	80.425	89.393	yes	streak-free
4	77.402	188.705	31.451	76.000	66.984	0.000	-0.016	34.098	0	22.768	28.876	streak	0.458	free	60.612	60.612	79.969	88.912	yes	streak-free
5	74.444	187.256	31.209	9.000	49.000	0.000	0.000	30.949	0	23.503	22.768	streak	0.409	free	60.082	60.082	79.104	87.998	yes	streak-free
6	78.307	290.020	48.337	12.266	23.688	0.266	-0.312	33.921	0	73.979	90.630	streak	0.467	free	69.816	69.816	79.172	88.069	yes	streak-free
7	76.430	197.740	32.957	46.938	84.250	-0.062	0.250	29.741	0	224.529	76.630	streak	0.458	free	68.592	68.592	78.951	87.837	yes	streak-free
8	78.285	139.978	23.330	81.609	49.141	-0.391	0.141	41.945	0	164.004	178.198	spot	0.525	bound	65.143	65.143	79.018	87.907	yes	spot-bound
9	82.185	175.432	29.239	23.984	24.000	-0.016	0.000	35.825	0	22.947	22.768	streak	0.471	free	67.388	67.388	79.503	88.420	yes	streak-free
10	78.938	287.074	47.846	40.703	23.547	-0.297	-0.453	33.866	0	120.825	78.226	streak	0.487	free	71.694	71.694	79.567	88.487	yes	streak-free
11	82.849	161.671	26.945	63.016	60.297	0.016	0.297	34.536	0	220.768	88.616	streak	0.474	free	86.163	86.163	79.974	88.917	yes	streak-free
12	74.767	142.401	23.734	29.719	45.219	-0.281	0.219	25.361	0	85.254	297.584	Undefined	0.423	free	71.776	71.776	79.640	88.564	yes	Undefined-free
13	77.816	211.201	35.200	37.750	75.000	-0.250	0.000	28.086	0	77.420	22.768	streak	0.376	free	67.367	67.367	79.592	88.514	yes	streak-free
15	67.311	164.941	27.490	82.516	61.688	-0.484	-0.312	28.715	0	97.144	403.748	Undefined	0.485	free	71.143	71.143	78.512	87.372	yes	Undefined-free
16	86.813	157.954	26.326	40.000	10.000	0.000	0.000	36.856	0	22.768	22.768	streak	0.455	free	70.837	70.837	79.105	88.000	yes	streak-free
17	78.726	165.319	27.553	27.000	87.000	0.000	0.000	32.501	0	22.768	22.768	streak	0.445	free	65.490	65.490	79.154	88.051	yes	streak-free
