 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
17	17	125.939	362.529	60.421	81.906	52.281	-0.094	0.281	49.736	0	70.731	81.817	streak	0.388	free	111.469	111.469	133.207	144.749	yes	streak-free
18	18	131.959	392.608	65.435	22.000	53.672	0.000	-0.328	61.614	0	22.768	80.202	streak	0.503	bound	107.714	107.714	133.205	144.746	yes	streak-bound
19	19	119.550	162.812	27.135	8.000	84.078	0.000	0.078	52.145	0	22.768	460.267	Undefined	0.435	free	111.367	111.367	132.549	144.062	yes	Undefined-free
20	20	124.247	403.226	67.204	11.000	53.656	0.000	-0.344	38.817	0	22.768	81.331	streak	0.390	free	111.592	111.592	132.194	143.692	yes	streak-free
21	21	114.850	397.018	66.170	64.859	70.406	-0.141	0.406	53.701	0	93.554	105.680	streak	0.419	free	107.653	107.653	131.425	142.889	yes	streak-free
22	22	126.353	356.096	59.349	59.000	62.688	0.000	-0.312	42.021	0	22.768	83.883	streak	0.371	free	115.122	115.122	131.249	142.706	yes	streak-free
23	23	106.029	160.119	26.687	85.719	90.328	-0.281	0.328	48.556	0	189.911	436.892	Undefined	0.445	free	114.939	114.939	130.205	141.616	yes	Undefined-free
24	25	130.689	278.221	46.370	26.016	28.984	0.016	-0.016	54.333	0	30.447	23.485	streak	0.448	free	108.061	108.061	130.364	141.782	yes	streak-free
25	26	123.120	335.629	55.938	50.281	82.000	0.281	0.000	51.283	0	89.338	22.768	streak	0.386	free	103.388	103.388	130.132	141.539	yes	streak-free
26	28	139.585	149.228	24.871	23.016	41.969	0.016	-0.031	54.125	0	23.485	281.085	Undefined	0.439	free	125.265	125.265	130.117	141.523	yes	Undefined-free
27	30	138.627	256.698	42.783	89.000	65.016	0.000	0.016	59.681	0	25.057	23.127	streak	0.464	free	117.633	117.633	127.528	138.821	yes	streak-free
28	31	128.751	265.479	44.246	37.984	24.000	-0.016	0.000	50.061	0	23.485	22.768	streak	0.422	free	109.510	109.510	127.606	138.902	yes	streak-free
29	33	131.532	257.756	42.959	51.000	61.000	0.000	0.000	47.583	0	22.768	24.672	streak	0.348	free	116.939	116.939	127.766	139.069	yes	streak-free
30	34	136.832	298.050	49.675	29.422	82.969	0.422	-0.031	56.210	0	138.128	28.647	streak	0.494	free	138.633	138.633	128.077	139.394	yes	streak-free
31	35	134.533	253.034	42.172	27.984	76.000	-0.016	0.000	60.704	0	22.768	22.768	streak	0.415	free	101.898	101.898	128.302	139.629	yes	streak-free
32	36	137.487	221.059	36.843	38.719	32.406	-0.281	0.406	50.682	0	139.440	150.000	spot	0.422	free	133.388	133.388	128.599	139.939	yes	spot-free
33	37	115.620	269.951	44.992	78.031	32.000	0.031	0.000	43.629	0	112.579	22.768	streak	0.391	free	102.306	102.306	128.272	139.598	yes	streak-free
34	38	128.016	274.918	45.820	7.969	37.172	-0.031	0.172	50.452	0	24.604	111.884	streak	0.344	free	108.367	108.367	128.297	139.624	yes	streak-free
35	39	132.500	380.202	63.367	76.625	11.312	-0.375	0.312	48.972	0	104.083	90.194	streak	0.431	free	109.000	109.000	128.440	139.773	yes	streak-free
36	41	121.371	427.731	71.289	35.828	7.375	-0.172	0.375	50.516	0	148.365	90.630	streak	0.426	free	103.612	103.612	128.289	139.616	yes	streak-free
37	42	122.792	322.065	53.678	17.000	62.250	0.000	0.250	51.251	0	22.768	73.337	streak	0.400	free	107.776	107.776	128.182	139.503	yes	streak-free
38	43	129.040	328.237	54.706	74.984	53.250	-0.016	0.250	47.424	0	22.768	66.486	streak	0.385	free	112.000	112.000	128.232	139.556	yes	streak-free
39	44	129.452	202.689	33.781	88.984	29.906	-0.016	-0.094	52.498	0	236.053	48.158	streak	0.487	free	120.000	120.000	128.289	139.616	yes	streak-free
40	45	117.999	250.890	41.815	35.000	73.000	0.000	0.000	51.976	0	22.768	27.713	streak	0.350	free	87.184	87.184	128.078	139.395	yes	streak-free
41	49	134.200	210.191	35.032	50.312	87.469	-0.688	-0.531	45.294	0	90.583	277.576	Undefined	0.468	free	114.755	114.755	128.244	139.569	yes	Undefined-free
42	50	136.102	221.907	36.984	51.000	37.000	0.000	0.000	57.118	0	26.434	22.768	streak	0.400	free	106.020	106.020	128.446	139.779	yes	streak-free
43	56	106.914	338.528	56.421	44.562	25.141	-0.438	0.141	39.771	0	91.660	115.275	streak	0.312	free	97.184	97.184	128.097	139.415	yes	streak-free
44	57	133.578	212.462	35.410	61.000	88.000	0.000	0.000	56.090	0	22.768	22.768	streak	0.412	free	110.490	110.490	128.234	139.558	yes	streak-free
45	58	118.363	136.003	22.667	26.000	22.172	0.000	-1.828	46.468	0	22.768	440.490	Undefined	0.373	free	95.592	95.592	128.060	139.376	no	Undefined-free
46	61	122.855	188.438	31.406	30.938	52.000	-0.062	0.000	53.697	0	217.916	22.768	streak	0.403	free	103.041	103.041	127.982	139.294	yes	streak-free
47	63	136.799	201.172	33.529	88.984	48.000	-0.016	0.000	52.014	0	22.768	22.768	streak	0.339	free	103.082	103.082	127.996	139.309	yes	streak-free
48	69	108.024	212.035	35.339	52.375	20.266	0.375	0.266	45.003	0	239.062	81.390	streak	0.383	free	99.143	99.143	127.420	138.708	yes	streak-free
49	70	120.012	161.377	26.896	81.344	68.141	0.344	0.141	54.419	0	258.529	157.131	spot	0.429	free	108.469	108.469	127.309	138.592	yes	spot-free
50	72	134.283	175.657	29.276	11.000	71.172	0.000	-0.828	46.710	0	28.539	138.777	streak	0.372	free	103.327	103.327	127.452	138.742	yes	streak-free
51	76	114.820	281.543	46.924	24.906	7.656	-0.094	-0.344	52.953	0	157.657	100.366	streak	0.388	free	102.367	102.367	127.255	138.536	yes	streak-free
52	78	130.794	298.972	49.829	79.422	26.000	0.422	0.000	48.397	0	83.883	23.503	streak	0.347	free	111.286	111.286	126.605	137.857	yes	streak-free
53	80	124.909	262.099	43.683	46.000	48.375	0.000	0.375	50.412	0	22.768	89.214	streak	0.376	free	107.184	107.184	126.597	137.849	yes	streak-free
54	84	129.662	157.102	26.184	10.719	26.109	-0.281	-0.891	46.145	0	88.818	338.459	Undefined	0.388	free	119.184	119.184	126.666	137.920	yes	Undefined-free
55	116	113.683	163.156	27.193	78.016	88.000	0.016	0.000	42.822	0	28.586	22.768	streak	0.292	free	92.776	92.776	126.479	137.725	yes	streak-free
