 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	1	141.764	414.921	36.080	57.719	45.000	-0.281	0.000	49.980	0	87.964	22.768	streak	0.501	bound	134.673	134.673	144.064	156.066	yes	streak-bound
2	2	126.590	454.772	39.545	18.000	88.297	0.000	0.297	60.791	0	22.768	76.729	streak	0.416	free	98.367	98.367	136.477	148.159	yes	streak-free
3	3	138.254	580.616	50.488	61.156	23.562	0.156	-0.438	61.447	0	97.598	91.790	streak	0.525	bound	107.939	107.939	137.836	149.576	yes	streak-bound
4	4	144.961	309.654	26.926	87.062	24.000	0.062	0.000	58.587	0	126.953	22.768	streak	0.493	free	124.061	124.061	140.192	152.033	yes	streak-free
5	5	139.195	217.139	18.882	26.000	60.984	0.000	-0.016	57.989	0	22.768	283.413	Undefined	0.474	free	131.061	131.061	140.453	152.304	yes	Undefined-free
6	6	122.171	166.244	14.456	32.938	44.891	-0.062	-0.109	53.043	0	423.781	207.377	Undefined	0.511	bound	141.204	141.204	137.789	149.528	yes	Undefined-bound
7	7	147.426	503.508	43.783	68.578	15.000	-0.422	0.000	56.525	0	82.789	22.768	streak	0.447	free	122.041	122.041	139.495	151.305	yes	streak-free
8	8	134.053	319.829	27.811	86.000	40.016	0.000	0.016	59.019	0	22.768	27.706	streak	0.399	free	105.327	105.327	139.102	150.896	yes	streak-free
9	9	134.580	311.230	27.063	60.000	77.000	0.000	0.000	58.819	0	29.098	29.546	streak	0.406	free	107.143	107.143	138.855	150.639	yes	streak-free
10	10	128.909	373.338	32.464	42.000	57.703	0.000	-0.297	49.809	0	22.768	91.073	streak	0.467	free	124.388	124.388	138.090	149.842	yes	streak-free
11	11	120.457	396.194	34.452	53.484	53.266	-0.516	0.266	55.102	0	92.518	236.423	Undefined	0.504	bound	120.510	120.510	136.696	148.388	yes	Undefined-bound
12	12	126.947	415.068	36.093	77.188	58.719	0.188	-0.281	58.439	0	79.389	82.137	streak	0.446	free	101.898	101.898	136.076	147.741	yes	streak-free
13	13	133.392	149.932	13.038	14.562	34.344	-0.438	0.344	58.085	0	354.449	148.646	streak	0.489	free	135.367	135.367	136.046	147.710	yes	streak-free
14	14	133.536	380.523	33.089	8.391	19.000	0.391	0.000	65.368	0	100.366	22.768	streak	0.476	free	102.041	102.041	136.031	147.694	yes	streak-free
15	15	112.637	346.205	30.105	10.219	60.016	0.219	0.016	39.394	0	76.338	52.974	streak	0.367	free	101.531	101.531	134.625	146.228	yes	streak-free
16	16	133.313	288.613	25.097	46.000	15.000	0.000	0.000	52.811	0	22.768	22.768	streak	0.411	free	110.041	110.041	134.687	146.292	yes	streak-free
17	17	125.939	362.529	31.524	81.906	52.281	-0.094	0.281	49.736	0	70.731	81.817	streak	0.388	free	111.469	111.469	134.307	145.896	yes	streak-free
18	18	131.959	392.608	34.140	22.000	53.672	0.000	-0.328	61.614	0	22.768	80.202	streak	0.503	bound	107.714	107.714	134.305	145.894	yes	streak-bound
19	19	119.550	162.812	14.158	8.000	84.078	0.000	0.078	52.145	0	22.768	460.267	Undefined	0.435	free	111.367	111.367	133.649	145.210	yes	Undefined-free
20	20	124.247	403.226	35.063	11.000	53.656	0.000	-0.344	38.817	0	22.768	81.331	streak	0.390	free	111.592	111.592	133.294	144.839	yes	streak-free
21	21	114.850	397.018	34.523	64.859	70.406	-0.141	0.406	53.701	0	93.554	105.680	streak	0.419	free	107.653	107.653	132.525	144.037	yes	streak-free
22	22	126.353	356.096	30.965	59.000	62.688	0.000	-0.312	42.021	0	22.768	83.883	streak	0.371	free	115.122	115.122	132.349	143.854	yes	streak-free
23	23	106.029	160.119	13.923	85.719	90.328	-0.281	0.328	48.556	0	189.911	436.892	Undefined	0.445	free	114.939	114.939	131.305	142.764	yes	Undefined-free
24	25	130.689	278.221	24.193	26.016	28.984	0.016	-0.016	54.333	0	30.447	23.485	streak	0.448	free	108.061	108.061	131.464	142.930	yes	streak-free
25	26	123.120	335.629	29.185	50.281	82.000	0.281	0.000	51.283	0	89.338	22.768	streak	0.386	free	103.388	103.388	131.232	142.687	yes	streak-free
26	28	139.585	149.228	12.976	23.016	41.969	0.016	-0.031	54.125	0	23.485	281.085	Undefined	0.439	free	125.265	125.265	131.217	142.672	yes	Undefined-free
27	30	138.627	256.698	22.322	89.000	65.016	0.000	0.016	59.681	0	25.057	23.127	streak	0.464	free	117.633	117.633	128.628	139.969	yes	streak-free
28	31	128.751	265.479	23.085	37.984	24.000	-0.016	0.000	50.061	0	23.485	22.768	streak	0.422	free	109.510	109.510	128.706	140.051	yes	streak-free
29	33	131.532	257.756	22.414	51.000	61.000	0.000	0.000	47.583	0	22.768	24.672	streak	0.348	free	116.939	116.939	128.866	140.218	yes	streak-free
30	34	136.832	298.050	25.917	29.422	82.969	0.422	-0.031	56.210	0	138.128	28.647	streak	0.494	free	138.633	138.633	129.177	140.543	yes	streak-free
31	35	134.533	253.034	22.003	27.984	76.000	-0.016	0.000	60.704	0	22.768	22.768	streak	0.415	free	101.898	101.898	129.402	140.778	yes	streak-free
32	36	137.487	221.059	19.223	38.719	32.406	-0.281	0.406	50.682	0	139.440	150.000	spot	0.422	free	133.388	133.388	129.699	141.088	yes	spot-free
33	37	115.620	269.951	23.474	78.031	32.000	0.031	0.000	43.629	0	112.579	22.768	streak	0.391	free	102.306	102.306	129.372	140.746	yes	streak-free
34	38	128.016	274.918	23.906	7.969	37.172	-0.031	0.172	50.452	0	24.604	111.884	streak	0.344	free	108.367	108.367	129.397	140.773	yes	streak-free
35	39	132.500	380.202	33.061	76.625	11.312	-0.375	0.312	48.972	0	104.083	90.194	streak	0.431	free	109.000	109.000	129.540	140.921	yes	streak-free
36	41	121.371	427.731	37.194	35.828	7.375	-0.172	0.375	50.516	0	148.365	90.630	streak	0.426	free	103.612	103.612	129.389	140.764	yes	streak-free
37	42	122.792	322.065	28.006	17.000	62.250	0.000	0.250	51.251	0	22.768	73.337	streak	0.400	free	107.776	107.776	129.282	140.652	yes	streak-free
38	43	129.040	328.237	28.542	74.984	53.250	-0.016	0.250	47.424	0	22.768	66.486	streak	0.385	free	112.000	112.000	129.332	140.704	yes	streak-free
39	44	129.452	202.689	17.625	88.984	29.906	-0.016	-0.094	52.498	0	236.053	48.158	streak	0.487	free	120.000	120.000	129.389	140.764	yes	streak-free
40	45	117.999	250.890	21.817	35.000	73.000	0.000	0.000	51.976	0	22.768	27.713	streak	0.350	free	87.184	87.184	129.178	140.544	yes	streak-free
41	49	134.200	210.191	18.277	50.312	87.469	-0.688	-0.531	45.294	0	90.583	277.576	Undefined	0.468	free	114.755	114.755	129.344	140.717	yes	Undefined-free
42	50	136.102	221.907	19.296	51.000	37.000	0.000	0.000	57.118	0	26.434	22.768	streak	0.400	free	106.020	106.020	129.546	140.928	yes	streak-free
43	56	106.914	338.528	29.437	44.562	25.141	-0.438	0.141	39.771	0	91.660	115.275	streak	0.312	free	97.184	97.184	129.197	140.564	yes	streak-free
44	57	133.578	212.462	18.475	61.000	88.000	0.000	0.000	56.090	0	22.768	22.768	streak	0.412	free	110.490	110.490	129.334	140.706	yes	streak-free
45	58	118.363	136.003	11.826	26.000	22.172	0.000	-1.828	46.468	0	22.768	440.490	Undefined	0.373	free	95.592	95.592	129.160	140.525	no	Undefined-free
46	61	122.855	188.438	16.386	30.938	52.000	-0.062	0.000	53.697	0	217.916	22.768	streak	0.403	free	103.041	103.041	129.082	140.443	yes	streak-free
47	63	136.799	201.172	17.493	88.984	48.000	-0.016	0.000	52.014	0	22.768	22.768	streak	0.339	free	103.082	103.082	129.096	140.458	yes	streak-free
48	69	108.024	212.035	18.438	52.375	20.266	0.375	0.266	45.003	0	239.062	81.390	streak	0.383	free	99.143	99.143	128.520	139.856	yes	streak-free
49	70	120.012	161.377	14.033	81.344	68.141	0.344	0.141	54.419	0	258.529	157.131	spot	0.429	free	108.469	108.469	128.409	139.740	yes	spot-free
50	72	134.283	175.657	15.274	11.000	71.172	0.000	-0.828	46.710	0	28.539	138.777	streak	0.372	free	103.327	103.327	128.552	139.890	yes	streak-free
51	76	114.820	281.543	24.482	24.906	7.656	-0.094	-0.344	52.953	0	157.657	100.366	streak	0.388	free	102.367	102.367	128.355	139.684	yes	streak-free
52	78	130.794	298.972	25.998	79.422	26.000	0.422	0.000	48.397	0	83.883	23.503	streak	0.347	free	111.286	111.286	127.705	139.006	yes	streak-free
53	80	124.909	262.099	22.791	46.000	48.375	0.000	0.375	50.412	0	22.768	89.214	streak	0.376	free	107.184	107.184	127.697	138.997	yes	streak-free
