 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
22	25	103.126	182.941	15.908	51.531	11.547	-0.469	-0.453	42.403	0	150.877	259.089	spot	0.488	free	100.755	100.755	105.501	115.773	yes	spot-free
23	27	107.289	261.027	22.698	23.000	78.312	0.000	0.312	45.390	0	22.768	81.100	streak	0.440	free	85.245	85.245	105.672	115.951	yes	streak-free
24	28	101.598	203.430	17.690	20.000	35.984	0.000	-0.016	41.035	0	25.443	22.768	streak	0.395	free	82.163	82.163	105.601	115.877	yes	streak-free
25	30	101.867	280.877	24.424	44.109	34.344	0.109	0.344	40.974	0	109.823	81.380	streak	0.414	free	86.020	86.020	104.960	115.205	yes	streak-free
26	31	99.298	199.376	17.337	13.984	17.000	-0.016	0.000	42.031	0	23.485	27.700	streak	0.383	free	68.980	68.980	104.840	115.079	yes	streak-free
27	32	104.385	141.893	12.339	38.375	69.672	0.375	-0.328	40.861	0	176.009	288.354	spot	0.457	free	109.653	109.653	104.904	115.146	yes	spot-free
28	33	115.930	104.847	9.117	34.031	17.609	0.031	-0.391	47.841	0	28.196	265.432	Undefined	0.387	free	100.082	100.082	105.348	115.612	no	Undefined-free
29	35	91.189	189.733	16.499	22.391	11.359	0.391	0.359	36.861	0	86.736	245.915	Undefined	0.364	free	85.898	85.898	104.965	115.211	yes	Undefined-free
30	36	109.491	143.587	12.486	60.156	56.641	0.156	-0.359	44.486	0	297.474	94.290	streak	0.427	free	93.367	93.367	105.179	115.434	yes	streak-free
31	37	93.080	265.674	23.102	8.812	71.562	-0.188	-0.438	39.019	0	78.349	104.903	streak	0.424	free	84.041	84.041	104.882	115.123	yes	streak-free
32	38	99.873	193.704	16.844	41.000	56.859	0.000	-0.141	33.111	0	22.768	84.574	streak	0.322	free	82.571	82.571	104.802	115.039	yes	streak-free
33	39	94.383	188.166	16.362	72.156	19.688	0.156	-0.312	39.802	0	196.017	87.307	streak	0.354	free	82.796	82.796	104.570	114.796	yes	streak-free
34	49	87.931	106.567	9.267	63.344	23.172	-0.656	0.172	36.587	0	435.685	99.861	streak	0.377	free	81.367	81.367	103.422	113.591	no	streak-free
35	50	104.487	236.203	20.539	77.594	40.000	-0.406	0.000	44.369	0	91.073	22.768	streak	0.423	free	85.122	85.122	103.510	113.684	yes	streak-free
36	57	101.220	253.514	22.045	9.234	26.125	0.234	0.125	37.705	0	97.144	154.395	Undefined	0.472	free	89.408	89.408	103.023	113.173	yes	Undefined-free
37	64	85.354	379.651	33.013	55.656	91.578	-0.344	-0.422	40.235	0	109.898	83.266	streak	0.368	free	68.184	68.184	102.648	112.780	yes	streak-free
38	66	112.382	186.515	16.219	87.000	46.266	0.000	0.266	43.572	0	22.768	75.397	streak	0.403	free	97.347	97.347	102.935	113.080	yes	streak-free
39	69	109.366	213.473	18.563	31.375	32.000	0.375	0.000	39.445	0	83.814	22.768	streak	0.408	free	99.878	99.878	103.138	113.293	yes	streak-free
40	72	106.744	159.282	13.851	51.766	66.016	-0.234	0.016	39.529	0	132.716	23.491	streak	0.395	free	83.571	83.571	103.272	113.434	yes	streak-free
41	84	65.805	115.718	10.062	76.500	9.125	-0.500	0.125	37.930	0	388.350	481.554	spot	0.453	free	99.898	99.898	102.490	112.614	yes	spot-free
42	128	85.757	96.316	8.375	68.406	86.906	-1.594	-0.094	39.336	0	493.950	199.319	Undefined	0.428	free	88.531	88.531	101.583	111.662	no	Undefined-free
