ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
14	106.423	151.892	25.315	14.703	55.703	-0.297	-0.297	44.607	0	252.249	185.014	spot	0.497	free	108.571	108.571	107.584	117.957	yes	spot-free
15	101.489	279.484	46.581	76.734	37.000	-0.266	0.000	38.518	0	77.606	28.651	streak	0.398	free	82.388	82.388	107.258	117.614	yes	streak-free
16	99.752	188.268	31.378	11.984	9.922	-0.016	-0.078	41.459	0	23.491	240.266	Undefined	0.461	free	93.796	93.796	106.864	117.201	yes	Undefined-free
17	108.268	217.674	36.279	91.000	76.000	0.000	0.000	41.616	0	22.768	27.700	streak	0.416	free	99.449	99.449	107.017	117.362	yes	streak-free
19	108.188	185.487	30.914	67.328	68.875	0.328	-0.125	40.956	0	92.405	163.638	Undefined	0.465	free	95.878	95.878	107.149	117.500	yes	Undefined-free
20	109.577	396.171	66.029	25.250	52.641	0.250	-0.359	39.373	0	78.146	81.860	streak	0.451	free	89.898	89.898	107.340	117.700	yes	streak-free
21	94.251	220.473	36.745	86.188	36.531	0.188	-0.469	43.421	0	250.323	96.948	streak	0.451	free	97.612	97.612	106.745	117.077	yes	streak-free
22	102.515	219.442	36.574	70.000	16.000	0.000	0.000	40.453	0	22.768	22.768	streak	0.404	free	91.490	91.490	106.601	116.926	yes	streak-free
23	99.080	355.888	59.315	90.562	70.141	-0.438	0.141	36.863	0	89.875	125.977	streak	0.428	free	89.429	89.429	106.314	116.624	yes	streak-free
24	96.127	137.236	22.873	38.641	33.250	-0.359	0.250	49.690	0	164.343	260.449	spot	0.469	free	89.020	89.020	105.923	116.215	yes	spot-free
26	111.383	243.625	40.604	74.250	27.000	0.250	0.000	42.070	0	79.326	22.768	streak	0.437	free	94.898	94.898	106.210	116.516	yes	streak-free
27	97.361	213.443	35.574	67.000	40.984	0.000	-0.016	35.958	0	22.768	23.485	streak	0.410	free	85.878	85.878	105.916	116.208	yes	streak-free
28	100.584	211.346	35.224	83.031	25.000	0.031	0.000	46.816	0	32.164	22.768	streak	0.415	free	77.041	77.041	105.763	116.047	yes	streak-free
29	108.816	189.081	31.514	25.984	60.719	-0.016	-0.281	48.432	0	23.127	187.454	Undefined	0.454	free	97.531	97.531	105.915	116.206	yes	Undefined-free
30	100.092	305.208	50.868	40.266	24.656	0.266	-0.344	44.453	0	75.324	124.900	streak	0.392	free	84.082	84.082	105.756	116.039	yes	streak-free
32	102.775	291.013	48.502	25.000	8.656	0.000	-0.344	46.787	0	22.768	78.790	streak	0.380	free	78.163	78.163	103.952	114.148	yes	streak-free
34	89.353	211.326	35.221	49.000	18.000	0.000	0.000	40.466	0	26.847	22.768	streak	0.363	free	68.694	68.694	103.534	113.709	yes	streak-free
35	93.673	245.832	40.972	38.734	55.000	-0.266	0.000	44.556	0	77.642	24.286	streak	0.415	free	80.408	80.408	103.271	113.433	yes	streak-free
36	103.832	206.455	34.409	57.000	34.188	0.000	0.188	34.647	0	22.768	118.877	streak	0.402	free	90.490	90.490	103.323	113.488	yes	streak-free
37	103.590	191.555	31.926	32.000	46.000	0.000	0.000	49.455	0	24.286	22.768	streak	0.465	free	86.816	86.816	103.365	113.532	yes	streak-free
38	114.145	180.702	30.117	89.000	10.000	0.000	0.000	50.873	0	22.768	22.768	streak	0.446	free	82.122	82.122	103.698	113.881	yes	streak-free
39	97.226	177.139	29.523	24.688	32.031	0.688	0.031	38.995	0	245.328	32.224	streak	0.442	free	92.531	92.531	103.555	113.731	yes	streak-free
40	98.353	303.389	50.565	63.000	14.594	0.000	-0.406	42.040	0	22.768	83.796	streak	0.424	free	83.429	83.429	103.450	113.621	yes	streak-free
41	98.466	218.221	36.370	11.000	45.750	0.000	-0.250	34.822	0	22.768	76.978	streak	0.392	free	84.959	84.959	103.353	113.519	yes	streak-free
42	93.756	234.429	39.071	23.766	88.719	-0.234	-0.281	33.921	0	88.788	129.526	streak	0.362	free	90.878	90.878	103.143	113.299	yes	streak-free
43	102.881	195.179	32.530	26.516	17.703	0.516	-0.297	37.147	0	91.073	288.319	Undefined	0.443	free	101.796	101.796	103.166	113.323	yes	Undefined-free
45	112.064	175.667	29.278	9.031	75.000	0.031	0.000	45.597	0	30.022	22.768	streak	0.440	free	85.367	85.367	102.365	112.483	yes	streak-free
46	103.826	221.605	36.934	48.312	64.000	0.312	0.000	45.030	0	89.875	22.768	streak	0.428	free	84.388	84.388	102.426	112.546	yes	streak-free
47	98.962	331.709	55.285	18.438	23.516	0.438	-0.484	37.540	0	101.506	93.964	streak	0.378	free	92.163	92.163	102.376	112.494	yes	streak-free
51	90.662	216.974	36.162	8.000	59.719	0.000	-0.281	41.591	0	22.768	81.403	streak	0.349	free	79.020	79.020	100.907	110.952	yes	streak-free
57	105.473	184.542	30.757	43.000	73.734	0.000	-0.266	41.043	0	22.768	79.422	streak	0.397	free	87.918	87.918	100.782	110.821	yes	streak-free
59	106.125	159.948	26.658	90.484	90.984	0.484	-0.016	39.726	0	226.758	23.485	streak	0.415	free	89.980	89.980	100.908	110.953	yes	streak-free
61	94.746	241.007	40.168	63.266	34.438	0.266	0.438	32.746	0	82.923	94.616	streak	0.397	free	87.204	87.204	100.814	110.855	yes	streak-free
62	94.130	119.759	19.960	80.688	47.016	-0.312	0.016	39.419	0	212.458	287.773	spot	0.399	free	103.551	103.551	100.713	110.748	yes	spot-free
63	87.178	83.300	13.883	80.594	78.938	-0.406	-1.062	39.189	0	295.462	161.161	spot	0.388	free	78.592	78.592	100.489	110.513	no	spot-free
68	99.399	150.414	25.069	10.188	69.141	0.188	0.141	39.328	0	261.035	151.172	spot	0.451	free	101.061	101.061	100.490	110.515	yes	spot-free
71	91.474	112.847	18.808	54.984	19.344	-0.016	0.344	40.319	0	22.768	306.958	Undefined	0.404	free	74.469	74.469	100.109	110.114	yes	Undefined-free
72	96.951	188.767	31.461	61.750	56.000	-0.250	0.000	38.414	0	77.197	22.768	streak	0.329	free	80.571	80.571	100.076	110.079	yes	streak-free
84	93.447	216.482	36.080	70.000	89.625	0.000	-0.375	31.985	0	22.768	78.949	streak	0.301	free	79.592	79.592	99.985	109.984	yes	streak-free
87	92.842	165.521	27.587	73.000	73.734	0.000	-0.266	39.206	0	22.768	90.133	streak	0.369	free	75.959	75.959	99.888	109.882	yes	streak-free
98	101.574	72.267	12.044	35.812	72.000	-0.188	0.000	41.807	0	428.683	91.073	streak	0.394	free	88.959	88.959	99.934	109.931	no	streak-free
