 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
16	18	143.478	284.735	47.456	37.031	66.984	0.031	-0.016	53.423	0	28.630	23.127	streak	0.444	free	121.204	121.204	137.596	149.327	yes	streak-free
17	19	135.856	298.738	49.790	53.844	43.000	-0.156	0.000	49.055	0	91.073	32.526	streak	0.457	free	114.020	114.020	137.568	149.297	yes	streak-free
18	20	142.377	275.098	45.850	75.016	85.000	0.016	0.000	49.935	0	96.428	24.477	streak	0.445	free	143.878	143.878	137.868	149.610	yes	streak-free
19	21	135.000	171.961	28.660	87.984	41.875	-0.016	-0.125	56.067	0	22.768	383.650	Undefined	0.419	free	110.857	110.857	137.789	149.527	yes	Undefined-free
20	22	121.122	360.150	60.025	41.000	46.734	0.000	-0.266	50.667	0	22.768	76.031	streak	0.390	free	95.204	95.204	137.086	148.794	yes	streak-free
21	23	143.354	264.873	44.145	89.000	84.000	0.000	0.000	63.226	0	22.768	22.768	streak	0.454	free	119.082	119.082	137.411	149.133	yes	streak-free
22	24	118.298	342.013	57.002	25.547	19.703	-0.453	-0.297	54.422	0	94.011	165.696	Undefined	0.464	free	110.082	110.082	136.664	148.355	yes	Undefined-free
23	25	119.980	374.228	62.371	52.719	71.281	-0.281	0.281	42.496	0	103.487	89.401	streak	0.379	free	108.327	108.327	136.045	147.709	yes	streak-free
24	26	131.847	273.239	45.540	16.000	55.000	0.000	0.000	64.432	0	22.768	22.768	streak	0.450	free	106.122	106.122	135.930	147.588	yes	streak-free
25	27	120.924	405.426	67.571	77.453	13.531	0.453	-0.469	58.100	0	81.817	137.880	streak	0.426	free	109.469	109.469	135.418	147.055	yes	streak-free
26	28	134.681	321.096	53.516	45.000	69.703	0.000	-0.297	52.725	0	29.546	84.780	streak	0.382	free	115.592	115.592	135.435	147.072	yes	streak-free
27	29	152.433	313.835	52.306	33.734	74.000	-0.266	0.000	54.126	0	73.655	22.768	streak	0.405	free	129.184	129.184	136.062	147.727	yes	streak-free
28	31	129.198	261.983	43.664	69.984	10.000	-0.016	0.000	48.844	0	23.485	22.768	streak	0.425	free	109.449	109.449	135.873	147.530	yes	streak-free
29	32	119.328	248.731	41.455	19.266	66.578	0.266	-0.422	52.163	0	134.278	176.261	spot	0.412	free	98.327	98.327	135.378	147.014	yes	spot-free
30	33	134.003	249.947	41.658	34.000	26.000	0.000	0.000	53.185	0	22.768	22.768	streak	0.372	free	103.408	103.408	135.373	147.008	yes	streak-free
31	34	118.208	621.213	103.536	32.453	51.578	0.453	-0.422	51.949	0	80.750	89.489	streak	0.417	free	98.531	98.531	134.889	146.503	yes	streak-free
32	36	128.618	343.778	57.296	21.484	42.047	0.484	0.047	47.982	0	84.588	153.188	Undefined	0.341	free	117.898	117.898	134.740	146.348	yes	Undefined-free
33	37	132.036	286.840	47.807	51.969	22.703	-0.031	-0.297	65.689	0	24.214	117.973	streak	0.454	free	114.102	114.102	134.697	146.303	yes	streak-free
34	38	130.956	318.427	53.071	16.656	35.000	-0.344	0.000	58.550	0	92.092	22.768	streak	0.384	free	113.388	113.388	134.626	146.229	yes	streak-free
35	39	137.380	241.617	40.269	53.000	60.094	0.000	0.094	59.925	0	30.218	107.805	streak	0.443	free	111.714	111.714	134.733	146.341	yes	streak-free
36	40	123.948	251.340	41.890	18.984	76.000	-0.016	0.000	54.580	0	23.127	26.214	streak	0.385	free	94.367	94.367	134.481	146.078	yes	streak-free
37	42	128.571	208.436	34.739	12.547	9.000	0.547	0.000	57.716	0	161.364	22.768	streak	0.371	free	98.204	98.204	133.734	145.299	yes	streak-free
38	43	117.830	125.395	20.899	66.703	26.938	-0.297	-0.062	48.551	0	233.344	392.212	spot	0.432	free	124.857	124.857	133.376	144.924	no	spot-free
39	44	137.609	319.514	53.252	47.406	11.000	0.406	0.000	46.438	0	98.686	33.239	streak	0.398	free	112.490	112.490	133.505	145.059	yes	streak-free
40	46	135.900	239.336	39.889	60.000	34.094	0.000	0.094	52.641	0	22.768	193.750	Undefined	0.444	free	131.898	131.898	133.313	144.859	yes	Undefined-free
41	48	136.628	219.253	36.542	54.000	85.000	0.000	0.000	61.416	0	22.768	22.768	streak	0.369	free	102.061	102.061	133.414	144.964	yes	streak-free
42	50	126.667	393.302	65.550	39.516	56.000	-0.484	0.000	52.957	0	91.073	24.972	streak	0.432	free	113.796	113.796	132.880	144.407	yes	streak-free
43	52	130.298	265.769	44.295	54.438	34.266	0.438	0.266	47.591	0	204.712	77.790	streak	0.396	free	119.367	119.367	132.851	144.377	yes	streak-free
44	53	135.582	226.623	37.770	57.969	23.078	-0.031	0.078	46.818	0	24.231	90.977	streak	0.400	free	125.837	125.837	132.931	144.461	yes	streak-free
45	55	134.056	275.442	45.907	49.000	79.703	0.000	-0.297	54.633	0	30.358	149.195	streak	0.445	free	126.265	126.265	132.978	144.509	yes	streak-free
46	56	125.313	161.520	26.920	8.625	68.953	-0.375	-0.047	51.949	0	147.731	221.531	spot	0.411	free	116.612	116.612	132.851	144.377	yes	spot-free
47	58	128.900	162.644	27.107	60.750	63.062	-0.250	0.062	45.963	0	73.468	415.283	Undefined	0.383	free	132.367	132.367	132.798	144.322	yes	Undefined-free
48	59	125.811	168.327	28.055	65.672	80.922	0.672	-0.078	58.155	0	297.403	110.798	streak	0.434	free	120.878	120.878	132.689	144.208	yes	streak-free
49	61	134.748	226.552	37.759	60.000	57.156	0.000	0.156	48.477	0	22.768	83.266	streak	0.363	free	122.429	122.429	132.749	144.271	yes	streak-free
50	65	127.965	285.494	47.582	11.375	31.000	0.375	0.000	52.327	0	84.588	22.768	streak	0.403	free	101.020	101.020	131.783	143.263	yes	streak-free
51	66	122.005	230.687	38.448	32.969	32.844	-0.031	-0.156	54.799	0	23.676	100.489	streak	0.298	free	80.143	80.143	131.633	143.106	yes	streak-free
52	67	128.520	208.443	34.740	80.984	25.984	-0.016	-0.016	52.473	0	31.190	22.947	streak	0.354	free	106.939	106.939	131.600	143.072	yes	streak-free
53	70	127.398	225.473	37.579	64.281	15.359	0.281	0.359	57.675	0	79.204	250.000	Undefined	0.484	free	112.327	112.327	131.549	143.019	yes	Undefined-free
54	73	123.328	200.879	33.480	86.000	33.000	0.000	0.000	54.476	0	26.623	22.768	streak	0.377	free	92.571	92.571	131.432	142.896	yes	streak-free
55	77	120.280	185.428	30.905	33.297	86.297	0.297	-0.703	51.731	0	87.437	342.239	Undefined	0.418	free	112.735	112.735	131.269	142.726	yes	Undefined-free
56	78	134.330	186.449	31.075	71.000	16.984	0.000	-0.016	42.754	0	23.130	22.768	streak	0.279	free	118.531	118.531	131.338	142.798	yes	streak-free
57	79	139.476	203.020	33.837	73.000	25.000	0.000	0.000	50.895	0	22.768	161.852	Undefined	0.395	free	125.755	125.755	131.486	142.953	yes	Undefined-free
58	80	125.206	267.178	44.530	80.359	40.000	0.359	0.000	51.741	0	84.458	22.768	streak	0.342	free	108.633	108.633	131.406	142.870	yes	streak-free
59	87	117.264	156.833	26.139	87.984	68.250	-0.016	0.250	43.065	0	272.461	126.882	streak	0.398	free	114.388	114.388	130.207	141.617	yes	streak-free
60	88	116.506	189.231	31.538	11.969	79.000	-0.031	0.000	55.162	0	31.626	22.768	streak	0.337	free	94.204	94.204	130.020	141.423	yes	streak-free
61	90	111.947	87.601	14.600	40.953	39.016	-0.047	0.016	50.648	0	187.271	475.795	Undefined	0.383	free	111.388	111.388	129.772	141.164	no	Undefined-free
62	101	127.206	297.094	49.516	33.484	13.312	-0.516	0.312	39.629	0	84.418	103.386	streak	0.335	free	102.796	102.796	129.752	141.143	yes	streak-free
63	106	109.072	180.880	30.147	88.000	76.000	0.000	0.000	40.055	0	22.768	24.404	streak	0.326	free	95.898	95.898	129.474	140.853	yes	streak-free
