 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
50	65	127.965	285.494	24.826	11.375	31.000	0.375	0.000	52.327	0	84.588	22.768	streak	0.403	free	101.020	101.020	132.883	144.411	yes	streak-free
51	66	122.005	230.687	20.060	32.969	32.844	-0.031	-0.156	54.799	0	23.676	100.489	streak	0.298	free	80.143	80.143	132.733	144.254	yes	streak-free
52	67	128.520	208.443	18.125	80.984	25.984	-0.016	-0.016	52.473	0	31.190	22.947	streak	0.354	free	106.939	106.939	132.700	144.219	yes	streak-free
53	70	127.398	225.473	19.606	64.281	15.359	0.281	0.359	57.675	0	79.204	250.000	Undefined	0.484	free	112.327	112.327	132.649	144.166	yes	Undefined-free
54	73	123.328	200.879	17.468	86.000	33.000	0.000	0.000	54.476	0	26.623	22.768	streak	0.377	free	92.571	92.571	132.532	144.044	yes	streak-free
55	77	120.280	185.428	16.124	33.297	86.297	0.297	-0.703	51.731	0	87.437	342.239	Undefined	0.418	free	112.735	112.735	132.369	143.874	yes	Undefined-free
56	78	134.330	186.449	16.213	71.000	16.984	0.000	-0.016	42.754	0	23.130	22.768	streak	0.279	free	118.531	118.531	132.438	143.946	yes	streak-free
57	79	139.476	203.020	17.654	73.000	25.000	0.000	0.000	50.895	0	22.768	161.852	Undefined	0.395	free	125.755	125.755	132.586	144.100	yes	Undefined-free
58	80	125.206	267.178	23.233	80.359	40.000	0.359	0.000	51.741	0	84.458	22.768	streak	0.342	free	108.633	108.633	132.506	144.018	yes	streak-free
59	87	117.264	156.833	13.638	87.984	68.250	-0.016	0.250	43.065	0	272.461	126.882	streak	0.398	free	114.388	114.388	131.307	142.766	yes	streak-free
60	88	116.506	189.231	16.455	11.969	79.000	-0.031	0.000	55.162	0	31.626	22.768	streak	0.337	free	94.204	94.204	131.120	142.571	yes	streak-free
61	90	111.947	87.601	7.617	40.953	39.016	-0.047	0.016	50.648	0	187.271	475.795	Undefined	0.383	free	111.388	111.388	130.872	142.312	no	Undefined-free
62	101	127.206	297.094	25.834	33.484	13.312	-0.516	0.312	39.629	0	84.418	103.386	streak	0.335	free	102.796	102.796	130.852	142.291	yes	streak-free
63	106	109.072	180.880	15.729	88.000	76.000	0.000	0.000	40.055	0	22.768	24.404	streak	0.326	free	95.898	95.898	130.574	142.001	yes	streak-free
