 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	1	80.817	207.750	34.625	65.000	20.203	0.000	0.203	31.109	0	22.768	296.204	Undefined	0.503	bound	76.082	76.082	82.017	91.073	yes	Undefined-bound
2	2	94.797	287.048	47.841	43.984	73.000	-0.016	0.000	42.121	0	22.768	25.865	streak	0.521	bound	80.898	80.898	89.007	98.441	yes	streak-bound
3	3	101.023	250.193	41.699	33.000	19.000	0.000	0.000	46.243	0	22.768	22.768	streak	0.518	bound	89.918	89.918	93.412	103.077	yes	streak-bound
4	4	91.111	216.163	36.027	12.719	14.000	-0.281	0.000	42.278	0	185.877	22.768	streak	0.500	free	80.041	80.041	93.137	102.788	yes	streak-free
5	5	92.316	242.927	40.488	81.984	60.000	-0.016	0.000	36.834	0	22.947	22.768	streak	0.448	free	78.347	78.347	93.213	102.867	yes	streak-free
6	6	89.019	187.305	31.217	81.000	84.531	0.000	-0.469	37.688	0	22.768	230.790	Undefined	0.491	free	74.143	74.143	92.714	102.342	yes	Undefined-free
7	7	86.812	263.859	43.977	72.000	62.156	0.000	0.156	33.233	0	27.287	67.883	streak	0.415	free	73.306	73.306	92.042	101.636	yes	streak-free
8	9	95.664	184.279	30.713	71.625	83.000	-0.375	0.000	44.619	0	163.906	22.768	streak	0.515	bound	87.592	87.592	87.435	96.786	yes	streak-bound
9	10	91.771	224.958	37.493	65.000	49.125	0.000	0.125	41.964	0	22.768	70.295	streak	0.426	free	73.857	73.857	87.989	97.369	yes	streak-free
10	11	87.337	256.955	42.826	90.891	86.484	-0.109	0.484	42.856	0	188.851	80.202	streak	0.470	free	66.592	66.592	88.039	97.421	yes	streak-free
11	12	101.083	203.385	33.898	31.875	70.000	-0.125	0.000	45.232	0	94.379	25.865	streak	0.469	free	80.000	80.000	89.226	98.672	yes	streak-free
12	13	94.503	325.538	54.256	24.297	54.547	0.297	-0.453	47.791	0	98.686	85.123	streak	0.493	free	77.694	77.694	89.724	99.196	yes	streak-free
13	14	81.798	265.140	44.190	54.000	58.703	0.000	-0.297	37.142	0	22.768	79.204	streak	0.438	free	66.469	66.469	89.243	98.690	yes	streak-free
14	15	90.805	256.338	42.723	72.000	91.344	0.000	0.344	35.779	0	34.694	85.875	streak	0.447	free	84.571	84.571	89.428	98.884	yes	streak-free
15	16	85.336	206.928	34.488	36.875	25.344	-0.125	0.344	32.977	0	76.630	172.180	Undefined	0.410	free	83.857	83.857	89.247	98.694	yes	Undefined-free
16	17	83.854	233.781	38.963	80.531	80.969	-0.469	1.969	34.468	0	71.627	487.335	Undefined	0.468	free	81.592	81.592	89.000	98.434	yes	Undefined-free
17	18	95.906	182.399	30.400	14.000	35.000	0.000	0.000	43.234	0	22.768	22.768	streak	0.455	free	70.469	70.469	89.451	98.908	yes	streak-free
18	19	99.493	178.496	29.749	42.000	66.000	0.000	0.000	43.170	0	22.768	22.768	streak	0.490	free	81.531	81.531	90.042	99.531	yes	streak-free
19	22	95.364	132.363	22.061	17.922	80.328	-0.078	0.328	43.940	0	148.792	247.101	spot	0.522	bound	81.878	81.878	90.632	100.153	yes	spot-bound
20	23	89.333	109.858	18.310	24.047	92.094	0.047	0.094	35.065	0	161.911	359.267	Undefined	0.461	free	81.102	81.102	90.628	100.148	yes	Undefined-free
21	25	96.077	172.683	28.780	62.984	59.000	-0.016	0.000	42.890	0	22.768	24.428	streak	0.422	free	76.735	76.735	90.954	100.491	yes	streak-free
22	27	86.319	255.188	42.531	11.391	84.828	0.391	-0.172	34.492	0	81.860	125.603	streak	0.459	free	84.857	84.857	89.593	99.058	yes	streak-free
23	28	84.777	182.375	30.396	88.000	55.984	0.000	-0.016	37.006	0	22.768	27.475	streak	0.404	free	74.204	74.204	89.459	98.917	yes	streak-free
24	29	89.529	150.658	25.110	34.094	77.594	0.094	-0.406	37.998	0	356.192	79.488	streak	0.432	free	83.265	83.265	89.505	98.965	yes	streak-free
25	30	93.245	171.483	28.580	46.984	88.000	-0.016	0.000	42.447	0	22.768	22.768	streak	0.408	free	65.041	65.041	89.675	99.145	yes	streak-free
26	33	79.239	182.620	30.437	23.984	73.000	-0.016	0.000	37.313	0	22.768	22.768	streak	0.371	free	61.694	61.694	89.230	98.676	yes	streak-free
