ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
35	34.038	39.658	6.610	60.969	14.000	-0.031	0.000	7.205	0	33.231	22.768	streak	0.211	free	30.510	30.510	33.385	39.163	yes	streak-free
38	31.232	32.609	5.435	60.469	87.672	0.469	-0.328	9.197	0	130.678	248.658	Undefined	0.326	free	30.490	30.490	33.355	39.130	no	Undefined-free
39	32.806	43.382	7.230	65.000	39.828	0.000	-0.172	6.932	0	22.768	70.632	streak	0.233	free	31.306	31.306	33.375	39.152	yes	streak-free
41	31.768	30.177	5.030	25.031	64.797	0.031	-0.203	7.428	0	30.470	277.076	Undefined	0.240	free	31.224	31.224	33.363	39.139	no	Undefined-free
42	32.923	44.351	7.392	30.781	67.969	-0.219	-0.031	7.778	0	91.602	22.768	streak	0.247	free	30.163	30.163	33.385	39.163	yes	streak-free
46	35.288	34.726	5.788	40.234	45.719	0.234	-0.281	7.207	0	77.664	223.154	Undefined	0.252	free	34.551	34.551	33.474	39.259	no	Undefined-free
47	31.560	59.458	9.910	63.109	78.438	0.109	0.438	7.104	0	126.626	84.223	streak	0.229	free	31.286	31.286	33.454	39.238	yes	streak-free
50	32.153	49.681	8.280	22.000	9.641	0.000	-0.359	6.889	0	28.637	90.630	streak	0.233	free	26.898	26.898	33.451	39.235	yes	streak-free
51	30.139	42.035	7.006	24.438	28.641	0.438	-0.359	7.605	0	153.188	186.012	spot	0.243	free	31.082	31.082	33.396	39.174	yes	spot-free
52	33.952	35.092	5.849	26.000	17.000	0.000	0.000	6.447	0	22.768	22.768	streak	0.197	free	33.796	33.796	33.441	39.223	no	streak-free
54	30.517	43.452	7.242	79.188	78.781	0.188	-0.219	6.745	0	155.640	169.490	spot	0.270	free	30.061	30.061	33.398	39.177	yes	spot-free
56	30.970	37.120	6.187	29.000	90.938	0.000	-0.062	6.131	0	22.768	143.007	streak	0.225	free	30.408	30.408	33.368	39.144	no	streak-free
57	32.058	48.374	8.062	38.328	24.000	0.328	0.000	8.057	0	80.834	22.768	streak	0.276	free	27.531	27.531	33.365	39.141	yes	streak-free
58	30.195	60.259	10.043	53.000	84.438	0.000	0.438	7.291	0	22.768	86.607	streak	0.256	free	26.592	26.592	33.319	39.091	yes	streak-free
59	34.096	43.166	7.194	61.656	20.000	-0.344	0.000	7.083	0	94.970	22.768	streak	0.267	free	31.857	31.857	33.364	39.140	yes	streak-free
61	34.320	45.927	7.654	85.625	8.000	-0.375	0.000	6.304	0	85.931	22.768	streak	0.208	free	30.306	30.306	33.412	39.192	yes	streak-free
64	31.613	36.970	6.162	24.062	76.109	0.062	0.109	7.637	0	44.948	138.359	streak	0.230	free	29.020	29.020	33.399	39.178	no	streak-free
69	32.738	36.025	6.004	85.000	43.297	0.000	0.297	7.190	0	22.768	156.125	Undefined	0.238	free	30.449	30.449	33.410	39.191	no	Undefined-free
71	31.745	51.714	8.619	10.484	86.672	0.484	-0.328	7.743	0	148.294	79.765	streak	0.236	free	26.327	26.327	33.401	39.180	yes	streak-free
73	31.714	55.157	9.193	37.750	12.641	-0.250	-0.359	6.612	0	85.407	93.507	streak	0.179	free	30.510	30.510	33.420	39.200	yes	streak-free
75	33.039	55.333	9.222	65.641	46.297	-0.359	0.297	5.869	0	93.554	81.319	streak	0.213	free	29.755	29.755	33.436	39.218	yes	streak-free
82	31.619	30.568	5.095	88.000	66.922	0.000	-0.078	6.931	0	22.768	195.264	Undefined	0.224	free	27.939	27.939	33.424	39.205	no	Undefined-free
89	30.210	27.974	4.662	20.047	84.000	0.047	0.000	8.351	0	433.714	23.876	streak	0.232	free	28.571	28.571	33.386	39.164	no	streak-free
92	32.711	35.022	5.837	38.000	74.172	0.000	0.172	7.283	0	27.033	151.172	Undefined	0.208	free	29.653	29.653	33.395	39.174	no	Undefined-free
