ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
17	82.031	157.415	26.236	57.984	20.000	-0.016	0.000	30.978	0	22.947	22.768	streak	0.429	free	69.878	69.878	78.044	86.878	yes	streak-free
18	76.210	158.790	26.465	23.000	46.000	0.000	0.000	31.574	0	22.768	22.768	streak	0.404	free	54.776	54.776	78.008	86.841	yes	streak-free
21	81.680	104.888	17.481	69.891	14.469	-0.109	-0.531	33.858	0	106.189	341.790	Undefined	0.455	free	80.939	80.939	78.802	87.679	yes	Undefined-free
22	77.140	77.411	12.902	70.000	29.500	0.000	-0.500	40.373	0	29.106	477.277	Undefined	0.465	free	65.612	65.612	78.780	87.655	no	Undefined-free
23	77.391	263.127	43.855	25.500	78.391	0.500	0.391	27.708	0	88.162	99.127	streak	0.446	free	65.551	65.551	78.771	87.646	yes	streak-free
26	76.524	119.396	19.899	27.953	68.000	-0.047	0.000	33.101	0	232.544	22.768	streak	0.424	free	66.714	66.714	78.725	87.598	yes	streak-free
27	71.547	80.762	13.460	91.250	84.578	0.250	-0.422	30.263	0	128.813	483.398	Undefined	0.423	free	69.367	69.367	78.476	87.335	no	Undefined-free
28	82.668	207.860	34.643	44.000	11.422	0.000	0.422	39.681	0	22.768	91.747	streak	0.389	free	61.653	61.653	78.692	87.563	yes	streak-free
33	72.327	143.547	23.924	14.000	47.000	0.000	0.000	30.955	0	22.768	22.768	streak	0.385	free	56.980	56.980	77.797	86.617	yes	streak-free
35	71.119	91.711	15.285	7.625	76.250	-0.375	-1.750	29.201	0	92.518	444.411	Undefined	0.407	free	73.796	73.796	77.614	86.424	yes	Undefined-free
36	74.168	236.030	39.338	72.531	77.000	-0.469	0.000	30.125	0	91.073	22.768	streak	0.418	free	71.061	71.061	77.542	86.348	yes	streak-free
40	74.753	82.824	13.804	84.094	14.828	0.094	-0.172	28.944	0	98.711	337.833	Undefined	0.419	free	71.102	71.102	77.553	86.359	no	Undefined-free
42	71.526	138.539	23.090	18.000	17.000	0.000	0.000	25.616	0	24.286	22.768	streak	0.395	free	70.612	70.612	77.411	86.209	yes	streak-free
44	75.604	134.328	22.388	67.000	74.000	0.000	0.000	30.655	0	22.768	22.768	streak	0.353	free	60.551	60.551	77.394	86.191	yes	streak-free
45	73.475	171.987	28.664	8.000	55.250	0.000	0.250	31.556	0	22.768	72.036	streak	0.401	free	63.429	63.429	77.318	86.111	yes	streak-free
50	74.544	165.455	27.576	52.000	59.375	0.000	0.375	33.041	0	22.768	120.871	streak	0.398	free	54.531	54.531	77.200	85.986	yes	streak-free
51	72.158	238.878	39.813	31.578	78.406	-0.422	0.406	26.398	0	93.247	135.129	streak	0.399	free	70.306	70.306	77.102	85.882	yes	streak-free
53	82.031	122.867	20.478	86.000	37.000	0.000	0.000	36.626	0	22.768	22.768	streak	0.325	free	55.224	55.224	76.985	85.759	yes	streak-free
59	83.420	166.322	27.720	76.000	64.359	0.000	0.359	22.728	0	42.960	82.622	streak	0.348	free	72.490	72.490	77.167	85.951	yes	streak-free
61	78.330	175.823	29.304	19.422	73.375	0.422	0.375	27.538	0	94.660	95.764	streak	0.353	free	67.388	67.388	77.221	86.009	yes	streak-free
62	75.974	73.478	12.246	44.203	15.000	0.203	0.000	36.635	0	435.475	23.485	streak	0.423	free	72.306	72.306	77.220	86.008	no	streak-free
64	79.638	139.582	23.264	21.000	33.109	0.000	0.109	29.443	0	22.768	151.154	Undefined	0.421	free	70.959	70.959	77.301	86.093	yes	Undefined-free
69	74.670	68.790	11.465	16.000	27.266	0.000	-1.734	27.407	0	22.768	456.452	Undefined	0.377	free	67.510	67.510	77.176	85.961	no	Undefined-free
72	67.585	145.890	24.315	8.750	85.000	-0.250	0.000	22.942	0	86.816	26.263	streak	0.261	free	64.939	64.939	77.001	85.776	yes	streak-free
73	78.406	95.981	15.997	59.094	87.859	0.094	-0.141	29.857	0	76.175	196.875	Undefined	0.380	free	68.388	68.388	77.054	85.832	yes	Undefined-free
82	68.176	93.005	15.501	49.000	79.266	0.000	-0.734	28.686	0	22.768	220.510	Undefined	0.390	free	55.755	55.755	76.901	85.670	yes	Undefined-free
113	71.552	103.022	17.170	41.375	88.906	0.375	0.906	24.366	0	83.159	271.652	Undefined	0.321	free	61.959	61.959	76.782	85.545	yes	Undefined-free
118	70.204	170.173	28.362	67.500	91.000	-0.500	0.000	24.589	0	92.518	27.755	streak	0.327	free	64.959	64.959	76.681	85.438	yes	streak-free
