ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
21	81.680	104.888	9.121	69.891	14.469	-0.109	-0.531	33.858	0	106.189	341.790	Undefined	0.455	free	80.939	80.939	79.902	88.840	yes	Undefined-free
22	77.140	77.411	6.731	70.000	29.500	0.000	-0.500	40.373	0	29.106	477.277	Undefined	0.465	free	65.612	65.612	79.880	88.817	no	Undefined-free
23	77.391	263.127	22.881	25.500	78.391	0.500	0.391	27.708	0	88.162	99.127	streak	0.446	free	65.551	65.551	79.871	88.808	yes	streak-free
26	76.524	119.396	10.382	27.953	68.000	-0.047	0.000	33.101	0	232.544	22.768	streak	0.424	free	66.714	66.714	79.825	88.760	yes	streak-free
27	71.547	80.762	7.023	91.250	84.578	0.250	-0.422	30.263	0	128.813	483.398	Undefined	0.423	free	69.367	69.367	79.576	88.497	no	Undefined-free
28	82.668	207.860	18.075	44.000	11.422	0.000	0.422	39.681	0	22.768	91.747	streak	0.389	free	61.653	61.653	79.792	88.725	yes	streak-free
33	72.327	143.547	12.482	14.000	47.000	0.000	0.000	30.955	0	22.768	22.768	streak	0.385	free	56.980	56.980	78.897	87.779	yes	streak-free
35	71.119	91.711	7.975	7.625	76.250	-0.375	-1.750	29.201	0	92.518	444.411	Undefined	0.407	free	73.796	73.796	78.714	87.586	yes	Undefined-free
36	74.168	236.030	20.524	72.531	77.000	-0.469	0.000	30.125	0	91.073	22.768	streak	0.418	free	71.061	71.061	78.642	87.510	yes	streak-free
40	74.753	82.824	7.202	84.094	14.828	0.094	-0.172	28.944	0	98.711	337.833	Undefined	0.419	free	71.102	71.102	78.653	87.522	no	Undefined-free
42	71.526	138.539	12.047	18.000	17.000	0.000	0.000	25.616	0	24.286	22.768	streak	0.395	free	70.612	70.612	78.511	87.372	yes	streak-free
44	75.604	134.328	11.681	67.000	74.000	0.000	0.000	30.655	0	22.768	22.768	streak	0.353	free	60.551	60.551	78.494	87.353	yes	streak-free
45	73.475	171.987	14.955	8.000	55.250	0.000	0.250	31.556	0	22.768	72.036	streak	0.401	free	63.429	63.429	78.418	87.273	yes	streak-free
50	74.544	165.455	14.387	52.000	59.375	0.000	0.375	33.041	0	22.768	120.871	streak	0.398	free	54.531	54.531	78.300	87.149	yes	streak-free
51	72.158	238.878	20.772	31.578	78.406	-0.422	0.406	26.398	0	93.247	135.129	streak	0.399	free	70.306	70.306	78.202	87.045	yes	streak-free
53	82.031	122.867	10.684	86.000	37.000	0.000	0.000	36.626	0	22.768	22.768	streak	0.325	free	55.224	55.224	78.085	86.921	yes	streak-free
59	83.420	166.322	14.463	76.000	64.359	0.000	0.359	22.728	0	42.960	82.622	streak	0.348	free	72.490	72.490	78.267	87.113	yes	streak-free
61	78.330	175.823	15.289	19.422	73.375	0.422	0.375	27.538	0	94.660	95.764	streak	0.353	free	67.388	67.388	78.321	87.171	yes	streak-free
62	75.974	73.478	6.389	44.203	15.000	0.203	0.000	36.635	0	435.475	23.485	streak	0.423	free	72.306	72.306	78.320	87.170	no	streak-free
64	79.638	139.582	12.138	21.000	33.109	0.000	0.109	29.443	0	22.768	151.154	Undefined	0.421	free	70.959	70.959	78.401	87.255	yes	Undefined-free
69	74.670	68.790	5.982	16.000	27.266	0.000	-1.734	27.407	0	22.768	456.452	Undefined	0.377	free	67.510	67.510	78.276	87.123	no	Undefined-free
72	67.585	145.890	12.686	8.750	85.000	-0.250	0.000	22.942	0	86.816	26.263	streak	0.261	free	64.939	64.939	78.101	86.939	yes	streak-free
73	78.406	95.981	8.346	59.094	87.859	0.094	-0.141	29.857	0	76.175	196.875	Undefined	0.380	free	68.388	68.388	78.154	86.995	yes	Undefined-free
82	68.176	93.005	8.087	49.000	79.266	0.000	-0.734	28.686	0	22.768	220.510	Undefined	0.390	free	55.755	55.755	78.001	86.833	yes	Undefined-free
113	71.552	103.022	8.958	41.375	88.906	0.375	0.906	24.366	0	83.159	271.652	Undefined	0.321	free	61.959	61.959	77.882	86.707	yes	Undefined-free
118	70.204	170.173	14.798	67.500	91.000	-0.500	0.000	24.589	0	92.518	27.755	streak	0.327	free	64.959	64.959	77.781	86.600	yes	streak-free
