 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
14	16	100.995	237.110	39.518	31.000	31.000	0.000	0.000	39.958	0	22.768	22.768	streak	0.464	free	92.082	92.082	102.211	112.321	yes	streak-free
15	17	100.331	188.127	31.355	73.000	12.297	0.000	0.297	37.436	0	22.768	226.918	Undefined	0.365	free	89.755	89.755	102.171	112.279	yes	Undefined-free
16	18	100.931	315.629	52.605	39.000	32.375	0.000	0.375	46.869	0	22.768	90.630	streak	0.458	free	82.816	82.816	102.169	112.277	yes	streak-free
17	19	101.071	390.757	65.126	66.516	20.547	-0.484	-0.453	42.597	0	102.274	86.133	streak	0.425	free	86.388	86.388	102.174	112.282	yes	streak-free
18	20	106.641	283.231	47.205	41.000	66.281	0.000	0.281	45.875	0	22.768	75.976	streak	0.474	free	97.959	97.959	102.458	112.580	yes	streak-free
19	21	113.410	225.438	37.573	57.000	60.703	0.000	-0.297	56.745	0	22.768	106.251	streak	0.485	free	89.612	89.612	103.036	113.187	yes	streak-free
20	22	111.770	340.514	56.752	8.547	49.000	-0.453	0.000	46.807	0	91.073	22.768	streak	0.451	free	107.755	107.755	103.488	113.661	yes	streak-free
21	23	111.678	208.284	34.714	78.984	83.000	-0.016	0.000	54.760	0	22.768	22.768	streak	0.411	free	84.449	84.449	103.896	114.089	yes	streak-free
22	24	97.557	193.051	32.175	60.156	67.969	0.156	-0.031	40.567	0	247.223	25.467	streak	0.428	free	85.469	85.469	103.682	113.864	yes	streak-free
23	25	98.819	391.498	65.250	18.562	84.531	-0.438	-0.469	41.657	0	92.518	85.917	streak	0.398	free	76.878	76.878	103.535	113.711	yes	streak-free
24	26	91.250	278.964	46.494	30.281	78.000	0.281	0.000	40.498	0	78.427	22.768	streak	0.365	free	80.184	80.184	103.109	113.263	yes	streak-free
25	27	106.098	242.796	40.466	32.250	44.000	0.250	0.000	39.427	0	81.215	22.768	streak	0.427	free	91.041	91.041	103.264	113.426	yes	streak-free
26	28	108.670	235.978	39.330	43.000	25.234	0.000	0.234	46.727	0	22.768	77.228	streak	0.450	free	82.959	82.959	103.500	113.674	yes	streak-free
27	29	98.426	386.161	64.360	57.328	38.375	0.328	0.375	42.816	0	95.503	93.150	streak	0.476	free	95.449	95.449	103.367	113.534	yes	streak-free
28	31	92.324	141.393	23.566	31.703	90.375	-0.297	0.375	35.779	0	107.400	457.249	Undefined	0.417	free	90.184	90.184	103.044	113.195	yes	Undefined-free
29	33	104.197	322.491	53.749	30.125	60.406	0.125	0.406	51.646	0	75.029	82.466	streak	0.437	free	80.714	80.714	102.994	113.143	yes	streak-free
30	34	101.013	307.773	51.296	37.000	18.531	0.000	-0.469	42.321	0	22.768	91.073	streak	0.425	free	80.020	80.020	102.971	113.119	yes	streak-free
31	36	105.758	312.540	52.090	82.500	50.000	-0.500	0.000	45.968	0	95.503	22.768	streak	0.436	free	92.490	92.490	103.085	113.238	yes	streak-free
32	38	110.707	222.954	37.159	85.281	40.000	0.281	0.000	46.359	0	78.565	22.768	streak	0.464	free	88.898	88.898	103.330	113.495	yes	streak-free
33	39	103.414	281.931	46.988	86.625	59.000	-0.375	0.000	46.167	0	78.949	22.768	streak	0.416	free	95.673	95.673	103.365	113.532	yes	streak-free
34	40	105.069	174.761	29.127	20.000	53.000	0.000	0.000	41.038	0	22.768	22.768	streak	0.392	free	80.857	80.857	103.441	113.612	yes	streak-free
35	41	100.801	229.329	38.222	55.000	44.250	0.000	-0.750	36.029	0	27.755	71.554	streak	0.350	free	85.204	85.204	103.404	113.573	yes	streak-free
36	43	96.236	285.822	47.637	64.375	44.344	0.375	0.344	38.000	0	87.317	92.185	streak	0.357	free	79.735	79.735	103.255	113.417	yes	streak-free
37	44	103.525	221.627	36.938	64.281	73.766	0.281	-0.234	32.041	0	76.978	119.445	streak	0.405	free	99.735	99.735	103.291	113.454	yes	streak-free
38	45	103.308	216.186	36.031	78.000	27.266	0.000	0.266	40.263	0	22.768	77.615	streak	0.417	free	91.980	91.980	103.320	113.485	yes	streak-free
39	46	110.061	162.732	27.122	49.000	18.000	0.000	0.000	47.000	0	22.768	22.768	streak	0.447	free	93.776	93.776	103.505	113.678	yes	streak-free
40	47	108.372	206.661	34.443	9.734	56.000	-0.266	0.000	52.273	0	74.946	22.768	streak	0.377	free	76.898	76.898	103.643	113.823	yes	streak-free
41	49	106.155	120.661	20.110	69.000	66.312	0.000	0.312	46.988	0	22.768	242.501	Undefined	0.427	free	88.816	88.816	103.725	113.910	yes	Undefined-free
42	51	107.151	162.051	27.009	85.000	26.000	0.000	0.000	40.189	0	22.768	22.768	streak	0.394	free	93.204	93.204	103.826	114.015	yes	streak-free
43	52	105.354	111.542	18.590	89.531	42.906	0.531	-0.094	46.095	0	239.379	153.460	spot	0.390	free	90.122	90.122	103.884	114.076	no	spot-free
44	56	112.920	179.330	29.888	16.297	44.000	0.297	0.000	39.714	0	90.045	30.243	streak	0.378	free	100.571	100.571	103.051	113.202	yes	streak-free
45	63	98.647	194.306	32.384	31.000	65.734	0.000	-0.266	33.368	0	30.358	78.790	streak	0.334	free	85.020	85.020	102.290	112.404	yes	streak-free
46	65	104.159	244.216	40.703	57.000	11.594	0.000	-0.406	37.736	0	22.768	81.177	streak	0.348	free	92.449	92.449	102.348	112.464	yes	streak-free
47	66	86.191	259.929	43.321	64.000	84.469	0.000	0.469	38.223	0	22.768	94.011	streak	0.347	free	70.367	70.367	102.071	112.174	yes	streak-free
48	68	109.273	136.066	22.678	87.750	35.000	0.750	0.000	48.134	0	76.488	45.536	streak	0.461	free	90.286	90.286	102.223	112.334	yes	streak-free
49	72	99.050	256.875	42.812	74.672	69.484	-0.328	0.484	42.593	0	105.625	108.555	streak	0.420	free	92.837	92.837	102.188	112.297	yes	streak-free
50	74	96.357	85.563	14.261	21.156	74.000	0.156	0.000	41.345	0	349.573	23.852	streak	0.366	free	93.755	93.755	102.107	112.212	no	streak-free
51	76	97.613	202.150	33.692	17.094	33.531	0.094	-0.469	34.448	0	199.295	74.597	streak	0.349	free	88.837	88.837	102.050	112.152	yes	streak-free
52	85	77.594	92.972	15.495	59.453	19.484	0.453	-0.516	35.931	0	253.784	335.735	spot	0.379	free	85.347	85.347	101.656	111.738	no	spot-free
