ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
26	59.705	151.920	25.320	81.688	30.281	-0.312	0.281	21.549	0	85.886	90.843	streak	0.449	free	49.469	49.469	53.339	60.642	yes	streak-free
27	47.167	98.160	16.360	16.391	31.969	0.391	-0.031	18.959	0	247.275	29.704	streak	0.385	free	42.102	42.102	53.154	60.445	yes	streak-free
29	48.775	101.422	16.904	51.984	71.000	-0.016	0.000	15.665	0	106.280	22.768	streak	0.341	free	43.327	43.327	53.041	60.324	yes	streak-free
31	52.682	81.036	13.506	50.000	53.500	0.000	-0.500	23.200	0	22.768	179.015	Undefined	0.386	free	42.898	42.898	53.070	60.355	yes	Undefined-free
32	46.420	107.676	17.946	72.500	22.531	0.500	-0.469	24.148	0	395.591	79.879	streak	0.488	free	42.347	42.347	52.888	60.161	yes	streak-free
33	52.101	121.408	20.235	32.375	53.938	0.375	-0.062	17.100	0	104.083	96.524	streak	0.407	free	50.102	50.102	52.902	60.175	yes	streak-free
34	56.645	118.311	19.719	51.297	22.000	0.297	0.000	23.407	0	78.565	22.768	streak	0.448	free	51.714	51.714	53.056	60.340	yes	streak-free
35	48.162	97.956	16.326	45.000	47.000	0.000	0.000	20.148	0	22.768	22.768	streak	0.376	free	43.122	43.122	52.944	60.220	yes	streak-free
36	48.194	149.008	24.835	68.406	81.891	0.406	-0.109	18.687	0	81.331	129.571	streak	0.375	free	42.673	42.673	52.840	60.109	yes	streak-free
37	53.988	116.362	19.394	89.359	13.000	0.359	0.000	20.463	0	93.554	22.768	streak	0.382	free	50.449	50.449	52.907	60.180	yes	streak-free
38	46.125	116.055	19.342	60.000	43.734	0.000	-0.266	17.860	0	22.768	84.787	streak	0.320	free	38.755	38.755	52.752	60.015	yes	streak-free
39	53.111	153.277	25.546	41.594	36.688	-0.406	-0.312	22.475	0	78.790	134.094	streak	0.371	free	43.061	43.061	52.794	60.060	yes	streak-free
40	49.964	114.673	19.112	48.531	38.266	-0.469	0.266	21.109	0	138.881	81.738	streak	0.407	free	39.939	39.939	52.751	60.014	yes	streak-free
43	50.918	103.912	17.319	85.438	42.953	0.438	-0.047	18.329	0	137.367	106.146	streak	0.397	free	46.959	46.959	52.735	59.997	yes	streak-free
44	54.167	84.804	14.134	33.000	63.000	0.000	0.000	24.821	0	22.768	22.768	streak	0.378	free	40.980	40.980	52.801	60.067	yes	streak-free
45	49.469	117.854	19.642	54.000	11.641	0.000	-0.359	19.833	0	22.768	85.799	streak	0.348	free	43.878	43.878	52.749	60.011	yes	streak-free
46	48.846	87.714	14.619	27.000	12.016	0.000	0.016	20.494	0	22.768	28.637	streak	0.412	free	43.306	43.306	52.684	59.943	yes	streak-free
47	59.435	123.802	20.634	59.375	52.781	0.375	-0.219	20.884	0	89.214	74.173	streak	0.407	free	52.469	52.469	52.869	60.140	yes	streak-free
50	46.902	77.759	12.960	40.453	15.688	0.453	-0.312	19.046	0	305.377	87.419	streak	0.404	free	42.612	42.612	52.761	60.024	yes	streak-free
53	52.321	115.554	19.259	37.688	39.547	-0.312	-0.453	23.378	0	91.073	97.712	streak	0.403	free	45.551	45.551	52.778	60.042	yes	streak-free
59	45.965	105.920	17.653	58.000	74.703	0.000	-0.297	16.871	0	22.768	80.834	streak	0.261	free	35.776	35.776	52.656	59.912	yes	streak-free
69	52.232	71.222	11.870	79.984	70.000	-0.016	0.000	20.002	0	28.139	22.768	streak	0.357	free	40.449	40.449	52.672	59.930	yes	streak-free
75	49.529	71.456	11.909	76.000	52.000	0.000	0.000	16.958	0	22.768	26.522	streak	0.310	free	45.265	45.265	52.632	59.886	yes	streak-free
80	52.342	109.103	18.184	80.000	58.438	0.000	0.438	18.849	0	22.768	88.744	streak	0.372	free	44.367	44.367	52.650	59.906	yes	streak-free
87	50.741	73.339	12.223	37.391	4.250	0.391	-0.750	20.711	0	76.966	281.392	Undefined	0.419	free	43.837	43.837	52.636	59.891	yes	Undefined-free
96	54.492	36.592	6.099	80.000	17.172	0.000	1.172	21.081	0	45.536	250.126	Undefined	0.403	free	44.347	44.347	52.696	59.955	no	Undefined-free
