ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
47	71.187	135.153	22.525	9.984	12.000	-0.016	0.000	24.850	0	22.768	22.768	streak	0.362	free	60.184	60.184	75.520	84.210	yes	streak-free
49	86.161	120.912	20.152	91.016	58.969	0.016	-0.031	36.578	0	40.415	36.382	streak	0.437	free	66.796	66.796	75.851	84.560	yes	streak-free
53	80.049	121.922	20.320	28.062	45.000	0.062	0.000	30.195	0	111.185	22.768	streak	0.430	free	71.429	71.429	75.387	84.070	yes	streak-free
54	66.719	87.807	14.635	65.969	87.000	-0.031	0.000	27.093	0	333.252	22.768	streak	0.411	free	62.020	62.020	75.235	83.909	yes	streak-free
56	80.517	213.056	35.509	77.469	29.578	0.469	-0.422	34.159	0	89.529	87.419	streak	0.443	free	60.939	60.939	75.365	84.046	yes	streak-free
60	71.648	190.221	31.704	66.641	70.281	0.641	0.281	37.021	0	105.248	79.545	streak	0.466	free	60.735	60.735	75.315	83.994	yes	streak-free
61	74.567	167.334	27.889	91.000	18.672	0.000	-0.328	29.989	0	22.768	79.571	streak	0.356	free	58.286	58.286	75.324	84.003	yes	streak-free
62	63.865	143.590	23.932	89.406	81.688	0.406	-0.312	31.226	0	92.950	225.586	Undefined	0.420	free	53.122	53.122	75.130	83.798	yes	Undefined-free
63	76.184	141.702	23.617	29.000	16.734	0.000	-0.266	35.825	0	22.768	81.475	streak	0.458	free	68.082	68.082	75.172	83.842	yes	streak-free
64	70.813	123.765	20.627	31.422	75.000	0.422	0.000	28.408	0	175.000	22.768	streak	0.368	free	57.531	57.531	75.115	83.782	yes	streak-free
66	73.500	254.018	42.336	27.281	35.422	0.281	0.422	29.662	0	89.338	89.401	streak	0.360	free	62.755	62.755	75.107	83.774	yes	streak-free
69	68.876	130.833	21.805	62.172	59.922	0.172	-0.078	28.586	0	242.128	118.892	streak	0.407	free	70.265	70.265	75.019	83.680	yes	streak-free
73	73.690	113.306	18.884	77.000	82.000	0.000	0.000	26.267	0	22.768	22.768	streak	0.391	free	61.551	61.551	75.017	83.678	yes	streak-free
76	68.886	213.797	35.633	42.469	88.516	0.469	-0.484	31.339	0	88.824	85.931	streak	0.383	free	57.735	57.735	74.933	83.590	yes	streak-free
83	73.490	148.200	24.700	22.406	39.734	0.406	-0.266	30.696	0	93.247	211.444	Undefined	0.425	free	69.898	69.898	74.929	83.585	yes	Undefined-free
88	72.040	105.137	17.523	25.984	56.969	-0.016	-0.031	25.630	0	32.208	125.508	streak	0.350	free	62.633	62.633	74.901	83.556	yes	streak-free
95	74.281	61.134	10.189	47.000	78.875	0.000	0.875	28.462	0	26.860	342.947	Undefined	0.415	free	71.143	71.143	74.911	83.566	no	Undefined-free
