ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
28	74.439	121.495	20.249	21.000	13.984	0.000	-0.016	30.412	0	22.768	25.203	streak	0.446	free	61.878	61.878	66.371	74.518	yes	streak-free
29	63.293	133.830	22.305	70.156	28.000	0.156	0.000	24.084	0	136.132	26.847	streak	0.388	free	53.327	53.327	66.306	74.449	yes	streak-free
30	60.994	217.195	36.199	19.000	35.578	0.000	-0.422	26.015	0	22.768	81.475	streak	0.405	free	53.245	53.245	66.169	74.303	yes	streak-free
31	60.468	135.273	22.545	27.438	84.016	0.438	0.016	26.103	0	130.104	29.479	streak	0.409	free	53.694	53.694	66.024	74.149	yes	streak-free
32	63.196	129.711	21.619	64.000	15.984	0.000	-0.016	32.485	0	22.768	26.636	streak	0.421	free	45.429	45.429	65.973	74.095	yes	streak-free
33	67.151	125.970	20.995	88.984	54.000	-0.016	0.000	26.472	0	23.306	22.768	streak	0.433	free	59.204	59.204	66.045	74.172	yes	streak-free
34	71.399	132.535	22.089	40.531	79.812	0.531	-0.188	28.875	0	91.073	165.224	Undefined	0.441	free	61.408	61.408	66.238	74.376	yes	Undefined-free
35	54.193	192.763	32.127	61.031	67.359	0.031	0.359	21.500	0	77.754	83.159	streak	0.396	free	56.918	56.918	65.928	74.048	yes	streak-free
37	67.303	118.711	19.785	70.000	42.000	0.000	0.000	23.545	0	22.768	22.768	streak	0.424	free	57.143	57.143	65.999	74.123	yes	streak-free
38	62.371	125.986	20.998	75.000	80.938	0.000	-0.062	23.595	0	22.768	117.105	streak	0.417	free	56.898	56.898	65.934	74.054	yes	streak-free
39	73.220	129.875	21.646	46.375	62.703	0.375	-0.297	29.937	0	104.083	137.685	streak	0.467	free	62.510	62.510	66.157	74.291	yes	streak-free
40	59.169	104.578	17.430	71.000	48.578	0.000	-0.422	24.441	0	22.768	181.534	Undefined	0.378	free	47.245	47.245	66.009	74.133	yes	Undefined-free
41	64.468	119.645	19.941	18.391	43.453	0.391	0.453	27.206	0	230.598	104.083	streak	0.453	free	59.388	59.388	66.000	74.124	yes	streak-free
42	60.575	128.547	21.424	82.000	90.875	0.000	-0.125	27.778	0	22.768	74.707	streak	0.405	free	48.184	48.184	65.897	74.015	yes	streak-free
44	66.454	98.026	16.338	80.375	34.984	0.375	-0.016	25.905	0	167.868	23.485	streak	0.428	free	55.469	55.469	65.798	73.910	yes	streak-free
49	63.500	134.610	22.435	36.812	26.641	-0.188	-0.359	24.861	0	181.081	84.458	streak	0.427	free	57.796	57.796	65.141	73.212	yes	streak-free
52	62.961	155.960	25.993	11.375	43.000	0.375	0.000	25.045	0	89.534	22.768	streak	0.403	free	55.102	55.102	65.120	73.190	yes	streak-free
53	68.181	105.890	17.648	16.000	66.000	0.000	0.000	26.513	0	22.768	25.467	streak	0.363	free	54.796	54.796	65.209	73.284	yes	streak-free
55	59.142	147.588	24.598	60.172	32.766	0.172	-0.234	21.640	0	68.084	110.189	streak	0.340	free	49.776	49.776	65.109	73.178	yes	streak-free
56	62.789	110.191	18.365	17.000	75.000	0.000	0.000	23.018	0	22.768	28.301	streak	0.348	free	52.429	52.429	65.087	73.155	yes	streak-free
57	71.045	124.274	20.712	37.734	17.562	-0.266	-0.438	28.481	0	84.588	217.286	Undefined	0.501	bound	64.571	64.571	65.227	73.304	yes	Undefined-bound
59	65.841	149.620	24.937	91.172	69.500	0.172	-0.500	27.007	0	166.446	78.068	streak	0.454	free	53.531	53.531	65.262	73.341	yes	streak-free
60	65.330	132.554	22.092	18.688	21.000	-0.312	0.000	23.582	0	86.607	22.768	streak	0.385	free	57.571	57.571	65.286	73.366	yes	streak-free
63	67.276	157.307	26.218	41.406	9.000	0.406	0.000	25.932	0	82.466	22.768	streak	0.439	free	53.592	53.592	65.345	73.429	yes	streak-free
64	67.545	143.683	23.947	74.375	57.000	0.375	0.000	23.958	0	83.814	22.768	streak	0.345	free	56.122	56.122	65.407	73.494	yes	streak-free
65	61.243	75.301	12.550	13.953	53.984	-0.047	-0.016	25.127	0	244.279	23.485	streak	0.328	free	47.327	47.327	65.354	73.438	yes	streak-free
67	62.471	79.720	13.287	78.000	21.938	0.000	-0.062	25.276	0	29.273	244.893	Undefined	0.390	free	53.061	53.061	65.325	73.407	yes	Undefined-free
69	62.680	154.371	25.729	88.359	47.281	0.359	0.281	22.486	0	91.073	193.219	Undefined	0.431	free	57.633	57.633	65.300	73.380	yes	Undefined-free
70	68.884	63.147	10.525	11.000	15.141	0.000	0.141	27.329	0	24.214	351.680	Undefined	0.431	free	55.245	55.245	65.381	73.467	no	Undefined-free
72	55.646	111.567	18.594	58.781	19.000	-0.219	0.000	24.277	0	174.216	31.657	streak	0.370	free	47.469	47.469	65.238	73.316	yes	streak-free
74	71.630	173.859	28.976	80.562	69.125	-0.438	0.125	30.328	0	85.194	42.409	streak	0.445	free	56.347	56.347	65.363	73.448	yes	streak-free
87	59.935	69.112	11.519	15.375	8.000	0.375	0.000	23.493	0	239.130	22.768	streak	0.381	free	51.429	51.429	65.295	73.375	no	streak-free
