ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
28	121.023	229.210	38.202	26.000	85.984	0.000	-0.016	45.906	0	26.636	22.768	streak	0.378	free	102.816	102.816	121.957	133.000	yes	streak-free
29	114.835	309.190	51.532	81.609	58.000	-0.391	0.000	40.136	0	104.083	23.852	streak	0.349	free	100.347	100.347	121.746	132.779	yes	streak-free
30	122.514	315.227	52.538	23.641	80.000	-0.359	0.000	51.371	0	81.819	30.442	streak	0.429	free	102.878	102.878	121.813	132.850	yes	streak-free
31	117.828	331.709	55.285	37.984	8.625	-0.016	-0.375	40.264	0	84.375	82.504	streak	0.402	free	110.898	110.898	121.721	132.753	yes	streak-free
32	107.895	236.207	39.368	76.000	60.000	0.000	0.000	40.739	0	22.768	22.768	streak	0.350	free	88.898	88.898	121.313	132.328	yes	streak-free
33	124.423	344.666	57.444	20.859	65.500	-0.141	0.500	45.284	0	113.391	93.964	streak	0.398	free	114.306	114.306	121.448	132.468	yes	streak-free
34	115.823	223.021	37.170	85.000	65.000	0.000	0.000	46.329	0	22.768	22.768	streak	0.364	free	96.122	96.122	121.314	132.328	yes	streak-free
35	117.895	217.053	36.175	50.000	68.000	0.000	0.000	51.527	0	22.768	22.768	streak	0.422	free	90.347	90.347	121.249	132.260	yes	streak-free
37	112.413	223.811	37.302	45.984	51.000	-0.016	0.000	48.603	0	22.768	22.768	streak	0.394	free	99.898	99.898	121.091	132.095	yes	streak-free
40	110.898	166.245	27.708	14.000	18.016	0.000	0.016	46.276	0	22.768	285.366	Undefined	0.364	free	99.143	99.143	120.078	131.036	yes	Undefined-free
42	107.060	224.210	37.368	77.984	73.000	-0.016	0.000	56.780	0	27.706	22.768	streak	0.370	free	73.551	73.551	119.775	130.719	yes	streak-free
46	109.644	196.927	32.821	72.188	7.953	0.188	-0.047	36.840	0	156.137	160.425	spot	0.354	free	104.571	104.571	117.714	128.564	yes	spot-free
48	131.022	192.651	32.109	83.984	36.000	-0.016	0.000	47.904	0	23.485	22.768	streak	0.401	free	102.082	102.082	118.051	128.917	yes	streak-free
49	117.058	110.144	18.357	48.281	31.688	0.281	-0.312	54.484	0	257.750	338.153	spot	0.491	free	112.837	112.837	118.056	128.921	no	spot-free
52	112.385	267.253	44.542	80.672	89.000	-0.328	0.000	45.425	0	89.214	22.768	streak	0.426	free	94.816	94.816	117.898	128.756	yes	streak-free
54	125.230	189.369	31.561	76.984	30.000	-0.016	0.000	55.861	0	23.485	22.768	streak	0.469	free	108.286	108.286	118.283	129.159	yes	streak-free
56	122.845	213.243	35.540	62.781	15.000	-0.219	0.000	47.095	0	169.189	22.768	streak	0.409	free	122.653	122.653	118.401	129.282	yes	streak-free
58	124.615	187.886	31.314	71.062	41.000	0.062	0.000	44.184	0	152.920	22.768	streak	0.408	free	117.408	117.408	118.549	129.437	yes	streak-free
59	112.684	205.142	34.190	75.859	24.000	-0.141	0.000	45.556	0	108.336	26.021	streak	0.365	free	93.816	93.816	118.458	129.342	yes	streak-free
60	118.491	296.480	49.413	51.000	43.406	0.000	0.406	52.645	0	22.768	85.254	streak	0.412	free	97.694	97.694	118.481	129.366	yes	streak-free
63	111.018	342.676	57.113	7.875	85.609	-0.125	-0.391	42.427	0	110.634	79.301	streak	0.370	free	97.571	97.571	118.363	129.243	yes	streak-free
68	112.477	297.779	49.630	17.453	58.000	-0.547	0.000	50.545	0	91.073	31.408	streak	0.434	free	100.429	100.429	117.838	128.693	yes	streak-free
76	111.259	185.455	30.909	85.406	11.516	-1.594	-0.484	41.174	0	445.669	77.615	streak	0.403	free	103.061	103.061	117.743	128.594	yes	streak-free
78	115.210	172.395	28.733	39.984	52.000	-0.016	0.000	56.160	0	22.768	22.768	streak	0.354	free	81.673	81.673	117.720	128.570	yes	streak-free
