ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
12	61.913	194.605	32.434	30.250	26.219	0.250	0.219	24.031	0	91.530	75.432	streak	0.422	free	55.980	55.980	66.030	74.156	yes	streak-free
13	68.250	173.174	28.862	27.188	70.359	0.188	0.359	23.178	0	118.934	89.214	streak	0.405	free	56.735	56.735	66.293	74.435	yes	streak-free
14	59.282	142.718	23.786	80.000	9.000	0.000	0.000	27.114	0	27.482	22.768	streak	0.413	free	49.469	49.469	65.878	73.995	yes	streak-free
15	63.775	136.248	22.708	67.000	75.000	0.000	0.000	28.647	0	22.768	22.768	streak	0.416	free	47.204	47.204	65.818	73.931	yes	streak-free
16	60.402	140.488	23.415	8.266	16.375	0.266	0.375	24.087	0	82.789	184.462	Undefined	0.407	free	52.612	52.612	65.555	73.651	yes	Undefined-free
17	61.085	140.657	23.443	46.906	74.000	-0.094	0.000	24.478	0	124.008	22.768	streak	0.392	free	56.653	56.653	65.362	73.447	yes	streak-free
18	58.923	249.741	41.624	12.250	25.406	0.250	0.406	21.591	0	72.355	87.317	streak	0.414	free	51.184	51.184	65.071	73.138	yes	streak-free
19	62.288	220.934	36.822	30.312	53.750	0.312	-0.250	22.444	0	80.202	87.828	streak	0.385	free	48.286	48.286	64.988	73.049	yes	streak-free
20	62.845	133.530	22.255	18.984	74.000	-0.016	0.000	29.948	0	22.768	22.768	streak	0.392	free	43.837	43.837	64.941	72.999	yes	streak-free
21	62.515	131.572	21.929	33.000	72.000	0.000	0.000	26.630	0	22.768	22.768	streak	0.388	free	46.653	46.653	64.882	72.937	yes	streak-free
22	66.259	186.639	31.107	83.281	88.750	0.281	-0.250	29.001	0	132.007	85.713	streak	0.462	free	63.286	63.286	64.999	73.062	yes	streak-free
23	61.923	44.878	7.480	19.953	22.031	-0.047	-1.969	27.837	0	267.208	436.401	spot	0.487	free	59.837	59.837	64.918	72.975	no	spot-free
24	61.865	180.880	30.147	72.547	71.438	-0.453	0.438	25.489	0	85.931	140.187	streak	0.406	free	56.306	56.306	64.841	72.893	yes	streak-free
25	66.416	156.599	26.100	40.422	35.406	0.422	0.406	36.064	0	170.205	94.011	streak	0.549	bound	60.286	60.286	64.952	73.011	yes	streak-bound
26	56.674	143.670	23.945	77.844	15.344	-0.156	0.344	25.438	0	334.495	83.328	streak	0.449	free	54.755	54.755	64.679	72.722	yes	streak-free
27	61.970	100.489	16.748	23.922	54.016	-0.078	0.016	19.963	0	236.512	29.553	streak	0.409	free	59.449	59.449	64.624	72.662	yes	streak-free
29	54.250	147.976	24.663	56.312	34.734	0.312	-0.266	21.599	0	114.455	81.458	streak	0.327	free	46.735	46.735	64.393	72.417	yes	streak-free
32	63.456	113.235	18.873	40.438	46.547	0.438	-0.453	22.898	0	183.128	97.144	streak	0.429	free	58.878	58.878	64.194	72.206	yes	streak-free
34	63.093	151.572	25.262	32.312	20.000	0.312	0.000	28.006	0	85.931	22.768	streak	0.434	free	48.184	48.184	64.060	72.064	yes	streak-free
35	61.461	122.579	20.430	62.016	29.000	0.016	0.000	26.412	0	24.214	22.768	streak	0.400	free	53.245	53.245	64.019	72.020	yes	streak-free
36	68.978	189.134	31.522	64.578	13.000	-0.422	0.000	28.099	0	81.177	22.768	streak	0.503	bound	59.531	59.531	64.195	72.207	yes	streak-bound
37	69.964	178.640	29.773	18.594	60.000	-0.406	0.000	25.665	0	83.115	22.768	streak	0.463	free	57.796	57.796	64.389	72.413	yes	streak-free
39	67.644	88.015	14.669	61.047	17.812	0.047	-0.188	28.049	0	407.622	91.343	streak	0.467	free	63.735	63.735	63.941	71.937	yes	streak-free
40	57.882	119.003	19.834	32.000	45.000	0.000	0.000	21.463	0	22.768	22.768	streak	0.359	free	54.082	54.082	63.816	71.805	yes	streak-free
43	64.882	71.267	11.878	68.391	26.000	-0.609	0.000	30.786	0	343.030	27.700	streak	0.462	free	52.918	52.918	63.443	71.409	no	streak-free
44	64.868	110.972	18.495	78.000	42.000	0.000	0.000	20.676	0	22.768	22.768	streak	0.379	free	62.816	62.816	63.506	71.475	yes	streak-free
48	68.735	143.251	23.875	55.359	82.000	0.359	0.000	24.377	0	89.500	22.768	streak	0.383	free	60.653	60.653	63.629	71.606	yes	streak-free
49	62.442	116.110	19.352	68.516	33.219	0.516	-0.781	28.934	0	78.226	253.941	Undefined	0.439	free	52.408	52.408	63.629	71.606	yes	Undefined-free
50	61.256	145.536	24.256	82.391	61.781	0.391	-0.219	22.666	0	101.067	159.375	Undefined	0.409	free	56.796	56.796	63.604	71.579	yes	Undefined-free
51	67.250	140.505	23.417	38.625	17.000	-0.375	0.000	22.870	0	92.092	22.768	streak	0.409	free	68.939	68.939	63.707	71.688	yes	streak-free
58	58.819	72.744	12.124	65.969	64.516	-0.031	0.516	22.683	0	29.933	316.329	Undefined	0.355	free	50.755	50.755	63.540	71.512	yes	Undefined-free
59	62.826	195.990	32.665	36.250	63.562	0.250	-0.438	28.178	0	112.185	87.317	streak	0.439	free	52.714	52.714	63.550	71.522	yes	streak-free
64	66.473	40.266	6.711	68.609	43.719	-0.391	0.719	20.991	0	307.021	257.010	spot	0.372	free	65.837	65.837	63.572	71.545	no	spot-free
65	61.383	57.987	9.664	86.984	28.688	-0.016	-0.312	24.358	0	23.127	287.738	Undefined	0.354	free	49.898	49.898	63.554	71.526	no	Undefined-free
67	65.791	144.417	24.070	19.516	32.750	-0.484	-0.250	28.005	0	158.744	72.940	streak	0.474	free	59.571	59.571	63.617	71.593	yes	streak-free
73	63.799	130.622	21.770	85.078	21.969	0.078	-0.031	21.090	0	170.835	100.671	streak	0.424	free	58.510	58.510	63.548	71.520	yes	streak-free
81	59.627	33.406	5.568	48.094	66.672	-0.906	-1.328	28.633	0	264.013	375.226	spot	0.405	free	56.551	56.551	63.500	71.469	no	spot-free
84	55.297	151.663	25.277	57.531	42.547	-0.469	-0.453	26.924	0	81.817	109.089	streak	0.395	free	44.184	44.184	63.380	71.341	yes	streak-free
87	58.928	161.258	26.876	87.062	17.453	0.062	0.453	25.087	0	31.891	84.042	streak	0.373	free	53.306	53.306	63.325	71.282	yes	streak-free
103	59.553	99.886	16.648	87.000	75.734	0.000	-0.266	20.295	0	22.768	77.219	streak	0.310	free	49.245	49.245	63.282	71.237	yes	streak-free
108	64.805	65.915	10.986	57.984	27.016	-0.016	0.016	23.903	0	23.503	129.700	streak	0.350	free	53.551	53.551	63.326	71.284	no	streak-free
