ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
20	62.845	133.530	11.611	18.984	74.000	-0.016	0.000	29.948	0	22.768	22.768	streak	0.392	free	43.837	43.837	66.041	74.167	yes	streak-free
21	62.515	131.572	11.441	33.000	72.000	0.000	0.000	26.630	0	22.768	22.768	streak	0.388	free	46.653	46.653	65.982	74.105	yes	streak-free
22	66.259	186.639	16.230	83.281	88.750	0.281	-0.250	29.001	0	132.007	85.713	streak	0.462	free	63.286	63.286	66.099	74.230	yes	streak-free
23	61.923	44.878	3.902	19.953	22.031	-0.047	-1.969	27.837	0	267.208	436.401	spot	0.487	free	59.837	59.837	66.018	74.143	no	spot-free
24	61.865	180.880	15.729	72.547	71.438	-0.453	0.438	25.489	0	85.931	140.187	streak	0.406	free	56.306	56.306	65.941	74.061	yes	streak-free
25	66.416	156.599	13.617	40.422	35.406	0.422	0.406	36.064	0	170.205	94.011	streak	0.549	bound	60.286	60.286	66.052	74.179	yes	streak-bound
26	56.674	143.670	12.493	77.844	15.344	-0.156	0.344	25.438	0	334.495	83.328	streak	0.449	free	54.755	54.755	65.779	73.890	yes	streak-free
27	61.970	100.489	8.738	23.922	54.016	-0.078	0.016	19.963	0	236.512	29.553	streak	0.409	free	59.449	59.449	65.724	73.831	yes	streak-free
29	54.250	147.976	12.867	56.312	34.734	0.312	-0.266	21.599	0	114.455	81.458	streak	0.327	free	46.735	46.735	65.493	73.586	yes	streak-free
32	63.456	113.235	9.847	40.438	46.547	0.438	-0.453	22.898	0	183.128	97.144	streak	0.429	free	58.878	58.878	65.294	73.375	yes	streak-free
34	63.093	151.572	13.180	32.312	20.000	0.312	0.000	28.006	0	85.931	22.768	streak	0.434	free	48.184	48.184	65.160	73.232	yes	streak-free
35	61.461	122.579	10.659	62.016	29.000	0.016	0.000	26.412	0	24.214	22.768	streak	0.400	free	53.245	53.245	65.119	73.189	yes	streak-free
36	68.978	189.134	16.446	64.578	13.000	-0.422	0.000	28.099	0	81.177	22.768	streak	0.503	bound	59.531	59.531	65.295	73.376	yes	streak-bound
37	69.964	178.640	15.534	18.594	60.000	-0.406	0.000	25.665	0	83.115	22.768	streak	0.463	free	57.796	57.796	65.489	73.581	yes	streak-free
39	67.644	88.015	7.653	61.047	17.812	0.047	-0.188	28.049	0	407.622	91.343	streak	0.467	free	63.735	63.735	65.041	73.105	yes	streak-free
40	57.882	119.003	10.348	32.000	45.000	0.000	0.000	21.463	0	22.768	22.768	streak	0.359	free	54.082	54.082	64.916	72.973	yes	streak-free
43	64.882	71.267	6.197	68.391	26.000	-0.609	0.000	30.786	0	343.030	27.700	streak	0.462	free	52.918	52.918	64.543	72.577	no	streak-free
44	64.868	110.972	9.650	78.000	42.000	0.000	0.000	20.676	0	22.768	22.768	streak	0.379	free	62.816	62.816	64.606	72.644	yes	streak-free
48	68.735	143.251	12.457	55.359	82.000	0.359	0.000	24.377	0	89.500	22.768	streak	0.383	free	60.653	60.653	64.729	72.774	yes	streak-free
49	62.442	116.110	10.097	68.516	33.219	0.516	-0.781	28.934	0	78.226	253.941	Undefined	0.439	free	52.408	52.408	64.729	72.775	yes	Undefined-free
50	61.256	145.536	12.655	82.391	61.781	0.391	-0.219	22.666	0	101.067	159.375	Undefined	0.409	free	56.796	56.796	64.704	72.748	yes	Undefined-free
51	67.250	140.505	12.218	38.625	17.000	-0.375	0.000	22.870	0	92.092	22.768	streak	0.409	free	68.939	68.939	64.807	72.857	yes	streak-free
58	58.819	72.744	6.326	65.969	64.516	-0.031	0.516	22.683	0	29.933	316.329	Undefined	0.355	free	50.755	50.755	64.640	72.680	yes	Undefined-free
59	62.826	195.990	17.043	36.250	63.562	0.250	-0.438	28.178	0	112.185	87.317	streak	0.439	free	52.714	52.714	64.650	72.691	yes	streak-free
64	66.473	40.266	3.501	68.609	43.719	-0.391	0.719	20.991	0	307.021	257.010	spot	0.372	free	65.837	65.837	64.672	72.714	no	spot-free
65	61.383	57.987	5.042	86.984	28.688	-0.016	-0.312	24.358	0	23.127	287.738	Undefined	0.354	free	49.898	49.898	64.654	72.694	no	Undefined-free
67	65.791	144.417	12.558	19.516	32.750	-0.484	-0.250	28.005	0	158.744	72.940	streak	0.474	free	59.571	59.571	64.717	72.762	yes	streak-free
73	63.799	130.622	11.358	85.078	21.969	0.078	-0.031	21.090	0	170.835	100.671	streak	0.424	free	58.510	58.510	64.648	72.689	yes	streak-free
81	59.627	33.406	2.905	48.094	66.672	-0.906	-1.328	28.633	0	264.013	375.226	spot	0.405	free	56.551	56.551	64.600	72.638	no	spot-free
84	55.297	151.663	13.188	57.531	42.547	-0.469	-0.453	26.924	0	81.817	109.089	streak	0.395	free	44.184	44.184	64.480	72.510	yes	streak-free
87	58.928	161.258	14.022	87.062	17.453	0.062	0.453	25.087	0	31.891	84.042	streak	0.373	free	53.306	53.306	64.425	72.451	yes	streak-free
103	59.553	99.886	8.686	87.000	75.734	0.000	-0.266	20.295	0	22.768	77.219	streak	0.310	free	49.245	49.245	64.382	72.406	yes	streak-free
108	64.805	65.915	5.732	57.984	27.016	-0.016	0.016	23.903	0	23.503	129.700	streak	0.350	free	53.551	53.551	64.426	72.453	no	streak-free
