 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	2	122.210	164.543	14.308	71.906	56.000	-0.094	0.000	62.094	0	324.359	254.977	spot	0.531	bound	126.041	126.041	117.305	128.136	yes	spot-bound
2	3	125.828	261.013	22.697	61.344	62.031	0.344	0.031	53.652	0	97.578	334.822	Undefined	0.487	free	116.714	116.714	120.913	131.909	yes	Undefined-free
3	4	144.399	343.887	29.903	79.000	54.938	0.000	-0.062	61.688	0	22.768	135.095	streak	0.504	bound	131.184	131.184	127.359	138.645	yes	streak-bound
4	5	126.935	346.068	30.093	17.984	77.000	-0.016	0.000	60.308	0	23.485	22.768	streak	0.497	free	120.082	120.082	127.734	139.036	yes	streak-free
5	6	126.335	343.920	29.906	76.109	34.000	0.109	0.000	48.956	0	110.280	27.338	streak	0.445	free	117.163	117.163	127.885	139.193	yes	streak-free
6	8	146.115	308.887	26.860	56.000	73.000	0.000	0.000	61.885	0	22.768	22.768	streak	0.496	free	114.449	114.449	131.060	142.508	yes	streak-free
7	9	120.560	442.580	38.485	75.656	81.984	-0.344	-0.016	51.739	0	84.418	86.321	streak	0.445	free	108.163	108.163	130.149	141.557	yes	streak-free
8	10	152.098	287.965	25.040	39.000	28.000	0.000	0.000	68.555	0	22.768	22.768	streak	0.496	free	123.612	123.612	132.574	144.088	yes	streak-free
9	11	136.254	300.670	26.145	36.000	20.000	0.000	0.000	52.300	0	22.768	27.469	streak	0.386	free	124.102	124.102	133.117	144.655	yes	streak-free
10	12	118.831	407.849	35.465	38.000	11.250	0.000	0.250	44.971	0	24.237	68.476	streak	0.393	free	106.143	106.143	132.118	143.613	yes	streak-free
11	13	134.023	356.235	30.977	63.000	35.750	0.000	-0.250	51.148	0	22.768	76.649	streak	0.422	free	116.571	116.571	132.442	143.950	yes	streak-free
12	14	133.176	322.479	28.042	20.141	34.031	0.141	0.031	63.430	0	88.681	24.604	streak	0.435	free	107.102	107.102	132.659	144.176	yes	streak-free
13	16	123.829	314.298	27.330	16.156	16.000	0.156	0.000	44.202	0	89.972	22.768	streak	0.400	free	108.184	108.184	128.954	140.310	yes	streak-free
14	17	125.661	442.343	38.465	46.641	11.000	-0.359	0.000	59.377	0	77.458	22.768	streak	0.421	free	98.918	98.918	128.896	140.249	yes	streak-free
15	18	103.704	144.810	12.592	16.703	54.500	-0.297	0.500	52.403	0	369.063	268.204	spot	0.478	free	115.796	115.796	127.624	138.921	yes	spot-free
16	19	141.365	274.512	23.871	55.000	58.000	0.000	0.000	59.087	0	22.768	22.768	streak	0.435	free	114.082	114.082	128.468	139.803	yes	streak-free
17	20	127.177	176.194	15.321	32.953	25.938	-0.047	-0.062	48.827	0	426.074	78.790	streak	0.491	free	119.939	119.939	128.519	139.855	yes	streak-free
18	21	134.202	278.136	24.186	27.000	15.000	0.000	0.000	54.972	0	22.768	22.768	streak	0.391	free	104.592	104.592	128.899	140.252	yes	streak-free
19	22	132.465	276.524	24.046	49.000	66.000	0.000	0.000	57.844	0	25.865	22.768	streak	0.468	free	114.143	114.143	129.166	140.531	yes	streak-free
20	24	129.007	312.476	27.172	89.234	21.000	0.234	0.000	58.530	0	72.167	22.768	streak	0.432	free	97.143	97.143	128.605	139.946	yes	streak-free
21	25	119.485	149.266	12.980	79.422	89.922	-0.578	-0.078	47.722	0	374.780	200.456	Undefined	0.435	free	132.490	132.490	128.333	139.661	yes	Undefined-free
22	26	123.811	242.465	21.084	34.609	72.656	-0.391	-0.344	51.504	0	363.193	86.736	streak	0.432	free	126.551	126.551	128.247	139.572	yes	streak-free
23	27	121.800	410.899	35.730	57.359	31.141	0.359	0.141	57.788	0	80.388	144.817	streak	0.494	free	114.531	114.531	128.093	139.411	yes	streak-free
24	29	123.667	276.089	24.008	77.000	17.000	0.000	0.000	57.644	0	22.768	22.768	streak	0.426	free	103.939	103.939	128.018	139.332	yes	streak-free
25	31	122.070	274.264	23.849	82.984	33.000	-0.016	0.000	49.486	0	23.485	22.768	streak	0.388	free	108.878	108.878	127.892	139.201	yes	streak-free
26	32	123.835	166.553	14.483	43.859	73.547	-0.141	0.547	60.647	0	182.145	292.238	spot	0.520	bound	123.796	123.796	127.833	139.140	yes	spot-bound
27	33	147.363	400.200	34.800	36.250	85.547	0.250	-0.453	62.733	0	90.045	83.118	streak	0.484	free	114.694	114.694	128.537	139.875	yes	streak-free
28	34	120.192	236.892	20.599	11.375	29.359	0.375	-0.641	48.842	0	87.119	341.258	Undefined	0.395	free	112.082	112.082	128.348	139.678	yes	Undefined-free
29	35	136.784	208.570	18.137	24.734	40.719	-0.266	-0.281	65.625	0	303.511	93.554	streak	0.423	free	131.143	131.143	128.674	140.017	yes	streak-free
30	36	131.972	330.547	28.743	9.438	86.484	0.438	0.484	51.336	0	202.978	81.330	streak	0.433	free	114.163	114.163	128.838	140.189	yes	streak-free
31	38	133.474	285.211	24.801	49.016	22.891	0.016	-0.109	50.549	0	108.133	167.432	Undefined	0.422	free	119.551	119.551	129.037	140.396	yes	Undefined-free
32	39	139.535	244.256	21.240	58.984	82.891	-0.016	-0.109	55.238	0	24.243	109.348	streak	0.418	free	115.163	115.163	129.392	140.767	yes	streak-free
33	41	123.509	277.060	24.092	35.000	48.000	0.000	0.000	44.461	0	156.807	22.768	streak	0.369	free	101.653	101.653	129.046	140.405	yes	streak-free
34	44	142.881	309.091	26.878	67.000	91.359	0.000	0.359	54.895	0	28.189	84.500	streak	0.419	free	117.571	117.571	129.459	140.837	yes	streak-free
35	45	120.520	251.696	21.887	51.984	80.000	-0.016	0.000	49.606	0	23.485	22.768	streak	0.380	free	94.612	94.612	129.293	140.664	yes	streak-free
36	48	127.173	304.585	26.486	86.578	14.281	-0.422	0.281	53.678	0	93.752	136.609	streak	0.413	free	108.327	108.327	129.298	140.669	yes	streak-free
37	49	137.998	230.279	20.024	61.984	13.000	-0.016	0.000	51.961	0	22.768	22.768	streak	0.423	free	119.531	119.531	129.560	140.942	yes	streak-free
38	51	130.901	413.767	35.980	81.422	71.672	0.422	-0.328	49.031	0	94.707	80.079	streak	0.362	free	117.939	117.939	129.644	141.030	yes	streak-free
39	52	136.108	289.963	25.214	11.281	22.000	0.281	0.000	51.363	0	75.432	22.768	streak	0.433	free	121.735	121.735	129.843	141.238	yes	streak-free
40	54	117.144	196.331	17.072	82.469	83.266	0.469	0.266	50.074	0	341.790	127.806	streak	0.407	free	124.224	124.224	129.612	140.997	yes	streak-free
41	58	127.155	382.077	33.224	64.312	25.609	0.312	-0.391	48.549	0	121.475	79.180	streak	0.393	free	113.571	113.571	129.711	141.101	yes	streak-free
42	63	116.476	156.582	13.616	87.797	53.109	-0.203	-1.891	43.297	0	77.338	494.428	Undefined	0.403	free	112.306	112.306	129.210	140.577	yes	Undefined-free
43	65	144.765	173.647	15.100	67.188	75.672	0.188	-0.328	58.309	0	260.208	150.222	spot	0.505	bound	131.000	131.000	129.567	140.950	yes	spot-bound
44	66	130.042	213.066	18.527	85.984	41.000	-0.016	0.000	57.750	0	22.768	22.768	streak	0.411	free	106.653	106.653	129.622	141.007	yes	streak-free
45	68	125.840	276.252	24.022	24.562	53.469	-0.438	0.469	49.090	0	117.514	91.073	streak	0.388	free	108.857	108.857	129.068	140.428	yes	streak-free
46	69	118.917	120.554	10.483	67.609	63.062	-0.391	0.062	52.418	0	224.650	212.431	spot	0.396	free	103.816	103.816	128.922	140.277	no	spot-free
47	71	109.834	123.191	10.712	47.109	43.797	-0.891	-1.203	40.264	0	281.380	309.642	spot	0.402	free	123.306	123.306	128.617	139.958	no	spot-free
48	73	115.747	214.278	18.633	80.000	11.000	0.000	0.000	46.544	0	22.768	22.768	streak	0.319	free	88.939	88.939	128.428	139.761	yes	streak-free
49	75	119.643	271.677	23.624	46.344	36.969	0.344	-0.031	51.314	0	106.251	23.858	streak	0.363	free	92.102	92.102	128.315	139.642	yes	streak-free
50	76	126.113	109.420	9.515	19.078	70.734	-0.922	-1.266	56.819	0	245.802	295.462	spot	0.471	free	118.041	118.041	128.316	139.644	no	spot-free
51	78	120.323	176.337	15.334	25.703	90.438	-0.297	-0.562	35.285	0	89.126	235.498	Undefined	0.326	free	120.449	120.449	128.220	139.543	yes	Undefined-free
52	79	115.093	236.759	20.588	34.109	60.016	0.109	0.016	44.687	0	155.563	24.622	streak	0.424	free	102.000	102.000	128.039	139.355	yes	streak-free
53	99	133.625	168.046	14.613	43.578	87.500	-0.422	-0.500	59.911	0	79.373	429.207	Undefined	0.450	free	120.857	120.857	128.169	139.490	yes	Undefined-free
