 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
38	61	113.583	208.490	34.748	62.297	49.750	0.297	-0.250	42.057	0	81.458	174.010	Undefined	0.388	free	96.224	96.224	112.961	123.590	yes	Undefined-free
39	63	113.750	292.816	48.803	10.562	76.922	-0.438	-0.078	37.579	0	73.775	134.794	streak	0.301	free	98.020	98.020	113.005	123.636	yes	streak-free
40	64	104.211	361.152	60.192	48.000	47.453	0.000	0.453	48.365	0	22.768	80.040	streak	0.381	free	84.776	84.776	112.840	123.463	yes	streak-free
41	65	106.493	191.374	31.896	17.984	48.000	-0.016	0.000	46.151	0	22.768	22.768	streak	0.365	free	92.714	92.714	112.731	123.348	yes	streak-free
42	74	113.567	237.620	39.603	46.609	63.000	-0.391	0.000	39.424	0	91.073	29.273	streak	0.332	free	98.082	98.082	112.773	123.393	yes	streak-free
43	77	109.786	165.329	27.555	79.016	50.266	0.016	0.266	41.924	0	228.006	81.098	streak	0.379	free	100.694	100.694	112.737	123.354	yes	streak-free
44	82	90.324	215.311	35.885	45.453	15.125	0.453	0.125	43.826	0	78.847	281.926	Undefined	0.342	free	72.122	72.122	112.312	122.910	yes	Undefined-free
45	85	109.935	188.752	31.459	59.219	13.578	0.219	-0.422	46.548	0	212.431	91.073	streak	0.391	free	99.367	99.367	111.342	121.893	yes	streak-free
46	86	105.307	175.793	29.299	66.922	88.984	-0.078	-0.016	38.564	0	125.000	23.127	streak	0.313	free	86.000	86.000	111.250	121.798	yes	streak-free
47	102	113.406	69.836	11.639	79.859	64.078	-0.141	1.078	46.519	0	98.938	337.028	Undefined	0.306	free	84.653	84.653	111.044	121.581	no	Undefined-free
