ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
36	127.586	392.860	34.162	29.000	13.578	0.000	-0.422	56.870	0	22.768	83.523	streak	0.391	free	106.694	106.694	130.738	142.172	yes	streak-free
38	132.921	148.541	12.917	75.484	89.016	0.484	0.016	59.122	0	247.986	156.853	spot	0.428	free	116.388	116.388	130.874	142.314	yes	spot-free
42	128.960	264.006	22.957	70.000	65.203	0.000	0.203	53.913	0	22.768	77.172	streak	0.380	free	101.878	101.878	130.638	142.068	yes	streak-free
44	113.535	339.391	29.512	59.344	16.000	0.344	0.000	42.730	0	80.790	22.768	streak	0.335	free	99.102	99.102	130.227	141.639	yes	streak-free
45	130.429	377.660	32.840	89.000	22.438	0.000	0.438	52.484	0	22.768	83.441	streak	0.331	free	98.122	98.122	130.295	141.709	yes	streak-free
46	140.140	289.953	25.213	45.000	17.312	0.000	0.312	56.051	0	22.768	76.390	streak	0.428	free	113.143	113.143	130.614	142.043	yes	streak-free
47	119.275	292.451	25.430	12.000	81.750	0.000	-0.250	43.059	0	22.768	72.965	streak	0.348	free	111.959	111.959	130.383	141.801	yes	streak-free
49	134.190	217.807	18.940	61.000	68.000	0.000	0.000	59.473	0	22.768	22.768	streak	0.425	free	118.857	118.857	130.535	141.960	yes	streak-free
50	123.063	265.040	23.047	67.000	52.469	0.000	-0.531	53.281	0	173.651	91.790	streak	0.480	free	102.510	102.510	130.409	141.829	yes	streak-free
57	127.986	233.770	20.328	75.203	14.922	0.203	-0.078	52.513	0	115.219	200.000	spot	0.456	free	117.061	117.061	130.406	141.826	yes	spot-free
58	124.173	152.804	13.287	41.000	81.453	0.000	-0.547	54.479	0	22.768	318.288	Undefined	0.405	free	139.061	139.061	130.315	141.730	yes	Undefined-free
59	135.150	208.685	18.147	36.000	62.000	0.000	0.000	43.700	0	28.651	22.768	streak	0.383	free	113.653	113.653	130.477	141.899	yes	streak-free
61	118.477	232.113	20.184	76.000	39.016	0.000	0.016	51.394	0	22.768	127.899	streak	0.343	free	83.531	83.531	130.261	141.674	yes	streak-free
62	132.917	359.485	31.260	24.562	49.562	-0.438	-0.438	62.771	0	97.019	92.231	streak	0.444	free	114.490	114.490	130.369	141.787	yes	streak-free
66	122.864	215.560	18.744	36.984	53.000	-0.016	0.000	44.924	0	27.905	22.768	streak	0.380	free	108.204	108.204	130.258	141.671	yes	streak-free
70	124.345	208.616	18.141	56.984	50.000	-0.016	0.000	54.638	0	22.768	22.768	streak	0.397	free	102.612	102.612	130.183	141.593	yes	streak-free
74	121.387	301.763	26.240	8.000	8.641	0.000	-0.359	50.550	0	22.768	78.949	streak	0.361	free	97.918	97.918	130.050	141.454	yes	streak-free
86	125.801	376.741	32.760	33.422	37.344	0.422	0.344	54.323	0	98.674	89.534	streak	0.403	free	112.204	112.204	130.011	141.414	yes	streak-free
87	115.501	323.728	28.150	76.000	62.484	0.000	0.484	36.581	0	22.768	93.247	streak	0.366	free	101.245	101.245	129.772	141.164	yes	streak-free
91	128.931	170.227	14.802	79.578	77.281	-0.422	0.281	48.244	0	482.025	92.332	streak	0.438	free	124.429	124.429	129.800	141.193	yes	streak-free
95	117.584	191.960	16.692	84.547	40.188	-0.453	0.188	53.365	0	123.229	185.897	spot	0.384	free	96.429	96.429	129.613	140.998	yes	spot-free
109	120.880	127.051	11.048	33.625	73.047	-0.375	0.047	43.463	0	169.490	204.296	spot	0.352	free	115.571	115.571	129.494	140.873	no	spot-free
