ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
34	112.781	225.702	37.617	41.281	67.594	0.281	-0.406	48.097	0	299.187	104.083	streak	0.400	free	103.592	103.592	129.598	140.982	yes	streak-free
35	130.484	287.118	47.853	54.656	80.547	-0.344	-0.453	49.538	0	103.873	153.892	Undefined	0.418	free	118.367	118.367	129.666	141.053	yes	Undefined-free
36	127.586	392.860	65.477	29.000	13.578	0.000	-0.422	56.870	0	22.768	83.523	streak	0.391	free	106.694	106.694	129.638	141.024	yes	streak-free
38	132.921	148.541	24.757	75.484	89.016	0.484	0.016	59.122	0	247.986	156.853	spot	0.428	free	116.388	116.388	129.774	141.166	yes	spot-free
42	128.960	264.006	44.001	70.000	65.203	0.000	0.203	53.913	0	22.768	77.172	streak	0.380	free	101.878	101.878	129.538	140.920	yes	streak-free
44	113.535	339.391	56.565	59.344	16.000	0.344	0.000	42.730	0	80.790	22.768	streak	0.335	free	99.102	99.102	129.127	140.490	yes	streak-free
45	130.429	377.660	62.943	89.000	22.438	0.000	0.438	52.484	0	22.768	83.441	streak	0.331	free	98.122	98.122	129.195	140.561	yes	streak-free
46	140.140	289.953	48.326	45.000	17.312	0.000	0.312	56.051	0	22.768	76.390	streak	0.428	free	113.143	113.143	129.514	140.895	yes	streak-free
47	119.275	292.451	48.742	12.000	81.750	0.000	-0.250	43.059	0	22.768	72.965	streak	0.348	free	111.959	111.959	129.283	140.653	yes	streak-free
49	134.190	217.807	36.301	61.000	68.000	0.000	0.000	59.473	0	22.768	22.768	streak	0.425	free	118.857	118.857	129.435	140.812	yes	streak-free
50	123.063	265.040	44.173	67.000	52.469	0.000	-0.531	53.281	0	173.651	91.790	streak	0.480	free	102.510	102.510	129.309	140.680	yes	streak-free
57	127.986	233.770	38.962	75.203	14.922	0.203	-0.078	52.513	0	115.219	200.000	spot	0.456	free	117.061	117.061	129.306	140.677	yes	spot-free
58	124.173	152.804	25.467	41.000	81.453	0.000	-0.547	54.479	0	22.768	318.288	Undefined	0.405	free	139.061	139.061	129.215	140.582	yes	Undefined-free
59	135.150	208.685	34.781	36.000	62.000	0.000	0.000	43.700	0	28.651	22.768	streak	0.383	free	113.653	113.653	129.377	140.751	yes	streak-free
61	118.477	232.113	38.685	76.000	39.016	0.000	0.016	51.394	0	22.768	127.899	streak	0.343	free	83.531	83.531	129.161	140.526	yes	streak-free
62	132.917	359.485	59.914	24.562	49.562	-0.438	-0.438	62.771	0	97.019	92.231	streak	0.444	free	114.490	114.490	129.269	140.639	yes	streak-free
66	122.864	215.560	35.927	36.984	53.000	-0.016	0.000	44.924	0	27.905	22.768	streak	0.380	free	108.204	108.204	129.158	140.523	yes	streak-free
70	124.345	208.616	34.769	56.984	50.000	-0.016	0.000	54.638	0	22.768	22.768	streak	0.397	free	102.612	102.612	129.083	140.444	yes	streak-free
74	121.387	301.763	50.294	8.000	8.641	0.000	-0.359	50.550	0	22.768	78.949	streak	0.361	free	97.918	97.918	128.950	140.306	yes	streak-free
86	125.801	376.741	62.790	33.422	37.344	0.422	0.344	54.323	0	98.674	89.534	streak	0.403	free	112.204	112.204	128.911	140.265	yes	streak-free
87	115.501	323.728	53.955	76.000	62.484	0.000	0.484	36.581	0	22.768	93.247	streak	0.366	free	101.245	101.245	128.672	140.015	yes	streak-free
91	128.931	170.227	28.371	79.578	77.281	-0.422	0.281	48.244	0	482.025	92.332	streak	0.438	free	124.429	124.429	128.700	140.045	yes	streak-free
95	117.584	191.960	31.993	84.547	40.188	-0.453	0.188	53.365	0	123.229	185.897	spot	0.384	free	96.429	96.429	128.513	139.849	yes	spot-free
109	120.880	127.051	21.175	33.625	73.047	-0.375	0.047	43.463	0	169.490	204.296	spot	0.352	free	115.571	115.571	128.394	139.725	no	spot-free
