ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
12	67.614	159.895	13.904	30.609	75.156	-0.391	0.156	29.978	0	139.259	159.259	spot	0.502	bound	58.571	58.571	67.460	75.674	yes	spot-bound
13	68.017	139.305	12.113	11.031	8.984	0.031	-0.016	23.878	0	29.704	22.768	streak	0.432	free	54.898	54.898	67.680	75.907	yes	streak-free
14	63.643	107.847	9.378	26.328	46.922	0.328	-0.078	25.852	0	223.796	122.649	spot	0.475	free	63.612	63.612	67.556	75.775	yes	spot-free
15	51.102	138.710	12.062	57.391	41.594	0.391	-0.406	25.422	0	79.833	303.686	Undefined	0.423	free	50.204	50.204	66.612	74.774	yes	Undefined-free
16	64.372	112.333	9.768	83.000	50.562	0.000	-0.438	27.789	0	22.768	177.649	Undefined	0.413	free	56.918	56.918	66.616	74.778	yes	Undefined-free
17	64.318	157.607	13.705	52.031	21.219	0.031	0.219	26.458	0	23.127	92.369	streak	0.397	free	49.592	49.592	66.616	74.778	yes	streak-free
18	57.330	67.139	5.838	70.891	60.016	-0.109	0.016	31.685	0	425.171	207.539	Undefined	0.498	free	62.306	62.306	66.228	74.366	no	Undefined-free
19	57.085	219.865	19.119	22.547	53.000	-0.453	0.000	27.335	0	91.073	22.768	streak	0.454	free	47.980	47.980	65.868	73.984	yes	streak-free
20	59.405	139.773	12.154	55.000	51.000	0.000	0.000	24.618	0	22.768	22.768	streak	0.388	free	53.633	53.633	65.660	73.763	yes	streak-free
21	66.026	132.835	11.551	81.000	25.000	0.000	0.000	22.291	0	22.768	22.768	streak	0.429	free	61.653	61.653	65.787	73.898	yes	streak-free
22	70.903	127.080	11.050	10.000	88.000	0.000	0.000	32.609	0	22.768	22.768	streak	0.445	free	51.204	51.204	66.124	74.255	yes	streak-free
23	64.916	132.243	11.499	32.000	38.000	0.000	0.000	23.645	0	24.286	22.768	streak	0.372	free	53.204	53.204	66.171	74.306	yes	streak-free
24	61.014	77.494	6.739	13.484	40.000	0.484	0.000	27.657	0	442.725	22.768	streak	0.445	free	53.612	53.612	66.052	74.179	yes	streak-free
26	69.513	108.587	9.442	31.000	22.609	0.000	-0.391	28.521	0	29.106	306.519	Undefined	0.474	free	65.041	65.041	66.283	74.424	yes	Undefined-free
27	63.510	127.278	11.068	16.016	49.000	0.016	0.000	21.340	0	28.196	22.768	streak	0.327	free	54.551	54.551	66.264	74.405	yes	streak-free
28	65.786	124.956	10.866	69.000	23.016	0.000	0.016	25.062	0	22.768	27.706	streak	0.408	free	53.633	53.633	66.332	74.476	yes	streak-free
30	67.580	119.415	10.384	39.000	36.000	0.000	0.000	27.520	0	22.768	22.768	streak	0.398	free	57.816	57.816	66.459	74.611	yes	streak-free
31	66.189	118.778	10.329	30.000	83.000	0.000	0.000	30.125	0	30.218	22.768	streak	0.455	free	51.163	51.163	66.529	74.685	yes	streak-free
32	72.531	153.470	13.345	37.562	13.000	-0.438	0.000	26.226	0	118.409	22.768	streak	0.385	free	56.286	56.286	66.805	74.979	yes	streak-free
34	61.658	169.454	14.735	27.000	61.344	0.000	0.344	24.151	0	22.768	79.889	streak	0.375	free	55.306	55.306	66.713	74.881	yes	streak-free
35	63.395	118.586	10.312	57.000	11.000	0.000	0.000	28.325	0	22.768	22.768	streak	0.372	free	49.245	49.245	66.682	74.848	yes	streak-free
36	68.303	112.670	9.797	87.000	34.000	0.000	0.000	30.019	0	22.768	22.768	streak	0.433	free	51.857	51.857	66.800	74.974	yes	streak-free
37	63.542	130.066	11.310	11.984	75.031	-0.016	0.031	27.446	0	156.795	29.019	streak	0.427	free	51.429	51.429	66.772	74.944	yes	streak-free
40	63.903	176.220	15.323	70.312	45.250	0.312	0.250	24.600	0	84.223	81.924	streak	0.377	free	46.653	46.653	66.614	74.776	yes	streak-free
41	64.425	100.752	8.761	90.812	39.422	-0.188	0.422	28.709	0	145.452	317.871	Undefined	0.462	free	62.755	62.755	66.617	74.779	yes	Undefined-free
42	66.861	140.230	12.194	43.266	57.516	0.266	0.516	29.651	0	70.490	258.335	Undefined	0.479	free	59.531	59.531	66.684	74.850	yes	Undefined-free
43	58.078	113.984	9.912	83.266	71.250	0.266	0.250	24.666	0	88.639	214.078	Undefined	0.398	free	50.592	50.592	66.522	74.678	yes	Undefined-free
44	64.420	126.564	11.006	35.875	66.000	-0.125	0.000	25.772	0	172.266	22.768	streak	0.413	free	54.122	54.122	66.527	74.684	yes	streak-free
47	59.479	115.629	10.055	65.984	68.000	-0.016	0.000	25.566	0	22.768	22.768	streak	0.364	free	49.612	49.612	66.411	74.561	yes	streak-free
50	58.151	154.936	13.473	61.656	56.000	-0.344	0.000	23.148	0	82.466	26.114	streak	0.338	free	46.143	46.143	65.973	74.095	yes	streak-free
51	65.041	155.042	13.482	34.422	44.500	0.422	0.500	21.804	0	151.298	80.119	streak	0.349	free	57.939	57.939	66.004	74.128	yes	streak-free
54	58.692	56.384	4.903	78.078	79.969	0.078	-0.031	26.199	0	162.179	397.295	Undefined	0.425	free	57.184	57.184	65.893	74.010	no	Undefined-free
56	55.775	111.308	9.679	11.000	33.000	0.000	0.000	24.142	0	22.768	22.768	streak	0.328	free	49.571	49.571	65.723	73.830	yes	streak-free
57	59.245	183.932	15.994	68.750	8.625	-0.250	-0.375	23.653	0	81.361	89.214	streak	0.369	free	49.592	49.592	65.634	73.735	yes	streak-free
61	62.909	73.843	6.421	48.641	51.391	-0.359	0.391	26.441	0	91.073	473.813	Undefined	0.360	free	55.469	55.469	65.069	73.136	yes	Undefined-free
63	60.205	127.537	11.090	20.297	75.000	0.297	0.000	25.314	0	82.408	31.721	streak	0.358	free	50.714	50.714	65.018	73.081	yes	streak-free
69	62.830	115.506	10.044	84.359	17.828	0.359	-0.172	24.448	0	83.159	194.753	Undefined	0.384	free	55.612	55.612	65.020	73.084	yes	Undefined-free
77	61.404	91.541	7.960	10.984	57.000	-0.016	0.000	21.546	0	22.768	22.768	streak	0.303	free	54.245	54.245	64.912	72.969	yes	streak-free
87	58.434	89.593	7.791	82.000	61.000	0.000	0.000	21.263	0	22.768	22.768	streak	0.346	free	51.878	51.878	64.835	72.887	yes	streak-free
99	63.317	78.692	6.843	57.000	70.000	0.000	0.000	22.414	0	22.768	22.768	streak	0.360	free	53.286	53.286	64.684	72.726	yes	streak-free
180	49.681	65.422	5.689	80.906	86.797	-0.094	-0.203	22.759	0	172.394	175.927	spot	0.322	free	42.184	42.184	64.461	72.489	no	spot-free
