ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	68.190	217.788	36.298	64.000	77.000	0.000	0.000	29.733	0	23.852	22.768	streak	0.559	bound	59.082	59.082	69.390	77.721	yes	streak-bound
2	66.319	250.077	41.680	44.000	71.250	0.000	0.250	26.583	0	22.768	77.458	streak	0.474	free	59.776	59.776	68.455	76.729	yes	streak-free
3	74.020	170.143	28.357	75.594	15.000	-0.406	0.000	29.816	0	150.000	22.768	streak	0.494	free	67.980	67.980	70.710	79.119	yes	streak-free
4	65.548	268.372	44.729	19.641	38.359	-0.359	0.359	27.102	0	87.204	88.524	streak	0.472	free	58.612	58.612	69.720	78.069	yes	streak-free
5	63.793	270.099	45.017	27.469	88.594	0.469	-0.406	26.140	0	99.263	89.534	streak	0.472	free	55.245	55.245	68.774	77.067	yes	streak-free
6	64.297	159.408	26.568	48.000	78.000	0.000	0.000	32.675	0	22.768	22.768	streak	0.484	free	54.449	54.449	68.228	76.488	yes	streak-free
7	59.589	216.604	36.101	75.969	36.359	-0.031	0.359	25.348	0	104.169	78.949	streak	0.428	free	51.061	51.061	67.165	75.361	yes	streak-free
8	55.101	190.590	31.765	31.094	53.734	0.094	-0.266	19.123	0	242.128	90.756	streak	0.443	free	59.837	59.837	65.807	73.920	yes	streak-free
9	64.280	102.525	17.088	20.703	89.734	-0.297	-0.266	26.573	0	256.419	113.841	streak	0.451	free	63.102	63.102	65.771	73.881	yes	streak-free
10	65.124	108.656	18.109	19.000	20.688	0.000	-0.312	27.303	0	22.768	254.235	Undefined	0.456	free	65.571	65.571	65.826	73.940	yes	Undefined-free
11	68.045	138.942	23.157	47.000	87.000	0.000	0.000	21.920	0	28.139	22.768	streak	0.362	free	54.204	54.204	66.137	74.270	yes	streak-free
12	67.614	159.895	26.649	30.609	75.156	-0.391	0.156	29.978	0	139.259	159.259	spot	0.502	bound	58.571	58.571	66.360	74.506	yes	spot-bound
13	68.017	139.305	23.217	11.031	8.984	0.031	-0.016	23.878	0	29.704	22.768	streak	0.432	free	54.898	54.898	66.580	74.740	yes	streak-free
14	63.643	107.847	17.975	26.328	46.922	0.328	-0.078	25.852	0	223.796	122.649	spot	0.475	free	63.612	63.612	66.456	74.608	yes	spot-free
15	51.102	138.710	23.118	57.391	41.594	0.391	-0.406	25.422	0	79.833	303.686	Undefined	0.423	free	50.204	50.204	65.512	73.606	yes	Undefined-free
16	64.372	112.333	18.722	83.000	50.562	0.000	-0.438	27.789	0	22.768	177.649	Undefined	0.413	free	56.918	56.918	65.516	73.610	yes	Undefined-free
17	64.318	157.607	26.268	52.031	21.219	0.031	0.219	26.458	0	23.127	92.369	streak	0.397	free	49.592	49.592	65.516	73.610	yes	streak-free
18	57.330	67.139	11.190	70.891	60.016	-0.109	0.016	31.685	0	425.171	207.539	Undefined	0.498	free	62.306	62.306	65.128	73.198	no	Undefined-free
19	57.085	219.865	36.644	22.547	53.000	-0.453	0.000	27.335	0	91.073	22.768	streak	0.454	free	47.980	47.980	64.768	72.816	yes	streak-free
20	59.405	139.773	23.295	55.000	51.000	0.000	0.000	24.618	0	22.768	22.768	streak	0.388	free	53.633	53.633	64.560	72.595	yes	streak-free
21	66.026	132.835	22.139	81.000	25.000	0.000	0.000	22.291	0	22.768	22.768	streak	0.429	free	61.653	61.653	64.687	72.729	yes	streak-free
22	70.903	127.080	21.180	10.000	88.000	0.000	0.000	32.609	0	22.768	22.768	streak	0.445	free	51.204	51.204	65.024	73.087	yes	streak-free
23	64.916	132.243	22.040	32.000	38.000	0.000	0.000	23.645	0	24.286	22.768	streak	0.372	free	53.204	53.204	65.071	73.138	yes	streak-free
24	61.014	77.494	12.916	13.484	40.000	0.484	0.000	27.657	0	442.725	22.768	streak	0.445	free	53.612	53.612	64.952	73.011	yes	streak-free
26	69.513	108.587	18.098	31.000	22.609	0.000	-0.391	28.521	0	29.106	306.519	Undefined	0.474	free	65.041	65.041	65.183	73.256	yes	Undefined-free
27	63.510	127.278	21.213	16.016	49.000	0.016	0.000	21.340	0	28.196	22.768	streak	0.327	free	54.551	54.551	65.164	73.237	yes	streak-free
28	65.786	124.956	20.826	69.000	23.016	0.000	0.016	25.062	0	22.768	27.706	streak	0.408	free	53.633	53.633	65.232	73.308	yes	streak-free
30	67.580	119.415	19.903	39.000	36.000	0.000	0.000	27.520	0	22.768	22.768	streak	0.398	free	57.816	57.816	65.359	73.443	yes	streak-free
31	66.189	118.778	19.796	30.000	83.000	0.000	0.000	30.125	0	30.218	22.768	streak	0.455	free	51.163	51.163	65.429	73.517	yes	streak-free
32	72.531	153.470	25.578	37.562	13.000	-0.438	0.000	26.226	0	118.409	22.768	streak	0.385	free	56.286	56.286	65.705	73.811	yes	streak-free
34	61.658	169.454	28.242	27.000	61.344	0.000	0.344	24.151	0	22.768	79.889	streak	0.375	free	55.306	55.306	65.613	73.714	yes	streak-free
35	63.395	118.586	19.764	57.000	11.000	0.000	0.000	28.325	0	22.768	22.768	streak	0.372	free	49.245	49.245	65.582	73.680	yes	streak-free
36	68.303	112.670	18.778	87.000	34.000	0.000	0.000	30.019	0	22.768	22.768	streak	0.433	free	51.857	51.857	65.700	73.806	yes	streak-free
37	63.542	130.066	21.678	11.984	75.031	-0.016	0.031	27.446	0	156.795	29.019	streak	0.427	free	51.429	51.429	65.672	73.776	yes	streak-free
40	63.903	176.220	29.370	70.312	45.250	0.312	0.250	24.600	0	84.223	81.924	streak	0.377	free	46.653	46.653	65.514	73.608	yes	streak-free
41	64.425	100.752	16.792	90.812	39.422	-0.188	0.422	28.709	0	145.452	317.871	Undefined	0.462	free	62.755	62.755	65.517	73.611	yes	Undefined-free
42	66.861	140.230	23.372	43.266	57.516	0.266	0.516	29.651	0	70.490	258.335	Undefined	0.479	free	59.531	59.531	65.584	73.682	yes	Undefined-free
43	58.078	113.984	18.997	83.266	71.250	0.266	0.250	24.666	0	88.639	214.078	Undefined	0.398	free	50.592	50.592	65.422	73.511	yes	Undefined-free
44	64.420	126.564	21.094	35.875	66.000	-0.125	0.000	25.772	0	172.266	22.768	streak	0.413	free	54.122	54.122	65.427	73.516	yes	streak-free
47	59.479	115.629	19.272	65.984	68.000	-0.016	0.000	25.566	0	22.768	22.768	streak	0.364	free	49.612	49.612	65.311	73.393	yes	streak-free
50	58.151	154.936	25.823	61.656	56.000	-0.344	0.000	23.148	0	82.466	26.114	streak	0.338	free	46.143	46.143	64.873	72.927	yes	streak-free
51	65.041	155.042	25.840	34.422	44.500	0.422	0.500	21.804	0	151.298	80.119	streak	0.349	free	57.939	57.939	64.904	72.960	yes	streak-free
54	58.692	56.384	9.397	78.078	79.969	0.078	-0.031	26.199	0	162.179	397.295	Undefined	0.425	free	57.184	57.184	64.793	72.842	no	Undefined-free
56	55.775	111.308	18.551	11.000	33.000	0.000	0.000	24.142	0	22.768	22.768	streak	0.328	free	49.571	49.571	64.623	72.662	yes	streak-free
57	59.245	183.932	30.655	68.750	8.625	-0.250	-0.375	23.653	0	81.361	89.214	streak	0.369	free	49.592	49.592	64.534	72.567	yes	streak-free
61	62.909	73.843	12.307	48.641	51.391	-0.359	0.391	26.441	0	91.073	473.813	Undefined	0.360	free	55.469	55.469	63.969	71.967	yes	Undefined-free
63	60.205	127.537	21.256	20.297	75.000	0.297	0.000	25.314	0	82.408	31.721	streak	0.358	free	50.714	50.714	63.918	71.913	yes	streak-free
69	62.830	115.506	19.251	84.359	17.828	0.359	-0.172	24.448	0	83.159	194.753	Undefined	0.384	free	55.612	55.612	63.920	71.915	yes	Undefined-free
77	61.404	91.541	15.257	10.984	57.000	-0.016	0.000	21.546	0	22.768	22.768	streak	0.303	free	54.245	54.245	63.812	71.801	yes	streak-free
87	58.434	89.593	14.932	82.000	61.000	0.000	0.000	21.263	0	22.768	22.768	streak	0.346	free	51.878	51.878	63.735	71.718	yes	streak-free
99	63.317	78.692	13.115	57.000	70.000	0.000	0.000	22.414	0	22.768	22.768	streak	0.360	free	53.286	53.286	63.584	71.558	yes	streak-free
180	49.681	65.422	10.904	80.906	86.797	-0.094	-0.203	22.759	0	172.394	175.927	spot	0.322	free	42.184	42.184	63.361	71.321	no	spot-free
