ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
25	97.922	218.080	36.347	86.000	44.000	0.000	0.000	40.458	0	22.768	22.768	streak	0.393	free	82.898	82.898	104.809	115.047	yes	streak-free
26	109.387	202.546	33.758	51.000	14.000	0.000	0.000	56.832	0	22.768	22.768	streak	0.444	free	77.000	77.000	105.032	115.280	yes	streak-free
27	108.836	198.107	33.018	38.547	39.031	-0.453	0.031	48.535	0	145.716	34.831	streak	0.430	free	90.306	90.306	105.217	115.474	yes	streak-free
28	109.574	284.860	47.477	46.391	38.000	0.391	0.000	44.485	0	85.931	28.203	streak	0.454	free	97.388	97.388	105.415	115.683	yes	streak-free
30	108.343	198.628	33.105	64.000	77.000	0.000	0.000	43.076	0	22.768	24.995	streak	0.350	free	80.571	80.571	105.558	115.832	yes	streak-free
33	102.492	305.059	50.843	40.000	61.594	0.000	-0.406	41.571	0	22.768	82.622	streak	0.415	free	85.000	85.000	105.496	115.767	yes	streak-free
37	104.460	218.024	36.337	86.766	21.969	-0.234	-0.031	38.812	0	85.063	23.485	streak	0.367	free	93.000	93.000	105.501	115.772	yes	streak-free
39	96.740	146.210	24.368	55.375	26.234	0.375	0.234	36.810	0	88.004	488.100	Undefined	0.420	free	94.694	94.694	105.265	115.524	yes	Undefined-free
42	103.427	189.122	31.520	33.016	48.797	0.016	-0.203	39.685	0	36.382	111.022	streak	0.365	free	85.245	85.245	105.651	115.930	yes	streak-free
43	101.441	242.556	40.426	62.297	11.797	0.297	-0.203	47.555	0	89.401	75.047	streak	0.426	free	78.388	78.388	105.565	115.840	yes	streak-free
44	102.469	263.216	43.869	26.422	14.000	0.422	0.000	48.090	0	90.227	22.768	streak	0.432	free	88.694	88.694	105.513	115.784	yes	streak-free
46	106.234	175.560	29.260	76.047	66.812	0.047	-0.188	38.303	0	91.073	263.608	Undefined	0.407	free	102.816	102.816	105.564	115.839	yes	Undefined-free
49	108.118	170.059	28.343	41.969	73.000	-0.031	0.000	38.629	0	28.651	22.768	streak	0.367	free	87.898	87.898	105.371	115.636	yes	streak-free
50	112.450	369.751	61.625	78.422	43.516	0.422	-0.484	43.794	0	79.301	85.235	streak	0.381	free	89.102	89.102	105.578	115.853	yes	streak-free
53	104.257	276.794	46.132	62.078	22.469	0.078	0.469	42.591	0	95.162	82.137	streak	0.390	free	95.980	95.980	105.575	115.850	yes	streak-free
60	102.986	162.454	27.076	13.984	48.984	-0.016	-0.016	41.418	0	22.768	29.986	streak	0.362	free	80.000	80.000	105.351	115.615	yes	streak-free
61	103.298	202.668	33.778	8.000	39.750	0.000	-0.250	36.879	0	31.225	69.935	streak	0.348	free	88.000	88.000	105.331	115.594	yes	streak-free
63	102.763	222.931	37.155	17.531	41.500	-0.469	-0.500	44.657	0	307.031	77.605	streak	0.435	free	93.041	93.041	105.301	115.562	yes	streak-free
66	102.043	184.786	30.798	10.938	88.078	-0.062	0.078	34.855	0	34.434	148.139	streak	0.392	free	85.673	85.673	105.135	115.388	yes	streak-free
67	104.117	157.305	26.218	17.984	84.000	-0.016	0.000	40.897	0	23.127	22.768	streak	0.378	free	85.102	85.102	105.139	115.392	yes	streak-free
68	92.825	217.694	36.282	63.281	27.656	0.281	-0.344	37.358	0	158.165	104.083	streak	0.384	free	81.776	81.776	104.912	115.154	yes	streak-free
69	108.335	150.069	25.012	80.984	73.000	-0.016	0.000	39.808	0	22.768	28.651	streak	0.361	free	89.714	89.714	105.004	115.251	yes	streak-free
70	91.336	159.051	26.509	26.859	56.781	-0.141	-0.219	40.324	0	180.589	191.748	spot	0.414	free	85.735	85.735	104.760	114.995	yes	spot-free
86	91.843	225.134	37.522	14.359	25.000	0.359	0.000	38.123	0	80.089	22.768	streak	0.355	free	77.694	77.694	104.524	114.747	yes	streak-free
124	96.021	201.970	33.662	31.000	63.422	0.000	0.422	40.831	0	29.738	83.922	streak	0.340	free	79.245	79.245	104.388	114.605	yes	streak-free
