ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
13	45.667	132.098	22.016	13.922	49.000	-0.078	0.000	22.224	0	153.479	22.768	streak	0.453	free	42.469	42.469	52.663	59.920	yes	streak-free
14	50.511	116.071	19.345	34.984	8.047	-0.016	0.047	23.780	0	23.485	95.169	streak	0.443	free	39.939	39.939	52.595	59.847	yes	streak-free
15	51.894	217.202	36.200	7.688	44.703	-0.312	-0.297	21.968	0	84.588	70.028	streak	0.469	free	44.959	44.959	52.628	59.883	yes	streak-free
16	47.790	73.763	12.294	50.312	40.109	0.312	0.109	23.072	0	207.265	191.894	spot	0.492	free	42.082	42.082	52.401	59.640	yes	spot-free
17	53.295	105.788	17.631	43.000	13.000	0.000	0.000	22.150	0	25.865	22.768	streak	0.421	free	47.735	47.735	52.524	59.772	yes	streak-free
18	52.448	134.206	22.368	85.297	11.000	0.297	0.000	22.173	0	82.789	22.768	streak	0.403	free	40.898	40.898	52.587	59.838	yes	streak-free
20	56.778	101.028	16.838	62.000	22.000	0.000	0.000	27.246	0	22.768	22.768	streak	0.465	free	46.571	46.571	51.103	58.252	yes	streak-free
21	46.963	144.738	24.123	72.078	38.547	0.078	-0.453	17.027	0	160.339	79.998	streak	0.414	free	43.980	43.980	50.963	58.102	yes	streak-free
22	50.030	117.156	19.526	16.891	7.906	-0.109	-0.094	20.219	0	85.778	49.249	streak	0.436	free	48.959	48.959	50.976	58.115	yes	streak-free
23	57.944	100.074	16.679	59.984	82.000	-0.016	0.000	22.538	0	22.768	22.768	streak	0.464	free	44.531	44.531	51.331	58.495	yes	streak-free
24	56.116	59.834	9.972	43.219	56.062	0.219	0.062	25.340	0	82.487	384.650	Undefined	0.466	free	49.163	49.163	51.580	58.762	yes	Undefined-free
26	47.382	143.286	23.881	53.656	54.000	-0.344	0.000	18.016	0	84.418	27.322	streak	0.389	free	45.306	45.306	51.258	58.417	yes	streak-free
27	57.331	94.516	15.753	42.984	73.000	-0.016	0.000	23.724	0	23.306	22.768	streak	0.404	free	42.612	42.612	51.527	58.705	yes	streak-free
28	51.396	158.368	26.395	50.000	20.547	0.000	-0.453	19.877	0	22.768	91.790	streak	0.416	free	45.265	45.265	51.565	58.746	yes	streak-free
29	55.152	96.956	16.159	54.000	78.062	0.000	0.062	20.523	0	23.503	81.274	streak	0.427	free	46.633	46.633	51.730	58.923	yes	streak-free
30	54.821	95.168	15.861	14.000	76.000	0.000	0.000	21.895	0	24.214	22.768	streak	0.458	free	50.673	50.673	51.873	59.076	yes	streak-free
32	50.711	124.612	20.769	58.000	68.344	0.000	0.344	22.389	0	31.162	99.693	streak	0.400	free	41.857	41.857	51.162	58.314	yes	streak-free
33	46.508	232.065	38.678	86.547	87.828	-0.453	-0.172	19.305	0	70.845	123.748	streak	0.400	free	40.469	40.469	51.057	58.202	yes	streak-free
36	50.080	65.316	10.886	44.516	78.172	-0.484	0.172	24.202	0	236.148	188.843	spot	0.488	free	42.224	42.224	50.918	58.054	yes	spot-free
37	56.706	82.470	13.745	24.594	78.000	-0.406	0.000	22.806	0	162.179	22.768	streak	0.439	free	49.612	49.612	51.107	58.256	yes	streak-free
39	56.405	88.396	14.733	14.000	28.984	0.000	-0.016	24.716	0	24.214	23.127	streak	0.475	free	49.673	49.673	51.278	58.439	yes	streak-free
40	47.918	127.541	21.257	72.000	82.641	0.000	-0.359	18.301	0	22.768	92.046	streak	0.414	free	44.816	44.816	51.222	58.379	yes	streak-free
41	50.704	118.495	19.749	53.000	88.297	0.000	0.297	21.417	0	22.768	77.947	streak	0.428	free	41.388	41.388	51.240	58.398	yes	streak-free
42	50.429	92.440	15.407	74.000	12.000	0.000	0.000	18.351	0	22.768	22.768	streak	0.373	free	43.469	43.469	51.249	58.408	yes	streak-free
43	45.123	128.142	21.357	18.000	57.375	0.000	0.375	21.895	0	23.876	91.790	streak	0.347	free	38.082	38.082	51.132	58.282	yes	streak-free
44	52.312	141.174	23.529	27.000	54.578	0.000	-0.422	23.768	0	22.768	85.254	streak	0.477	free	45.776	45.776	51.187	58.342	yes	streak-free
47	46.048	92.751	15.459	63.984	51.000	-0.016	0.000	15.023	0	23.485	22.768	streak	0.298	free	42.898	42.898	51.163	58.316	yes	streak-free
48	45.699	90.811	15.135	29.000	40.984	0.000	-0.016	16.507	0	22.768	27.039	streak	0.333	free	40.408	40.408	51.071	58.217	yes	streak-free
49	51.244	79.400	13.233	9.812	87.125	-0.188	0.125	22.850	0	216.239	152.025	spot	0.486	free	46.143	46.143	51.100	58.248	yes	spot-free
52	49.022	85.067	14.178	82.000	39.000	0.000	0.000	16.870	0	22.768	22.768	streak	0.328	free	43.449	43.449	50.458	57.561	yes	streak-free
53	45.862	46.067	7.678	20.172	21.422	0.172	0.422	24.162	0	226.758	468.305	Undefined	0.479	free	45.388	45.388	50.390	57.489	no	Undefined-free
55	50.893	82.351	13.725	78.984	30.016	-0.016	0.016	22.606	0	22.768	29.017	streak	0.398	free	38.755	38.755	50.423	57.524	yes	streak-free
60	48.311	79.362	13.227	32.984	87.000	-0.016	0.000	19.816	0	23.485	22.768	streak	0.371	free	38.837	38.837	50.140	57.221	yes	streak-free
65	54.570	107.331	17.888	81.938	69.734	-0.062	-0.266	19.785	0	153.658	88.956	streak	0.436	free	50.082	50.082	50.244	57.333	yes	streak-free
67	43.407	77.259	12.877	71.281	52.203	0.281	0.203	13.789	0	83.883	415.077	Undefined	0.347	free	40.939	40.939	50.142	57.223	yes	Undefined-free
69	53.825	113.819	18.970	23.625	34.250	-0.375	0.250	17.885	0	86.736	84.494	streak	0.408	free	50.041	50.041	50.229	57.316	yes	streak-free
70	49.361	59.120	9.853	34.000	29.016	0.000	0.016	21.242	0	29.490	199.951	Undefined	0.456	free	43.061	43.061	50.235	57.323	yes	Undefined-free
75	51.008	77.151	12.858	26.234	27.984	0.234	-0.016	20.498	0	148.828	23.485	streak	0.430	free	43.388	43.388	50.269	57.359	yes	streak-free
80	42.546	111.100	18.517	81.344	54.234	0.344	0.234	16.423	0	90.630	120.850	streak	0.358	free	39.490	39.490	50.158	57.241	yes	streak-free
83	52.362	63.057	10.509	50.641	9.406	-0.359	0.406	18.745	0	82.238	237.166	Undefined	0.357	free	46.143	46.143	50.215	57.301	yes	Undefined-free
