ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	51.849	175.144	15.230	42.000	37.688	0.000	-0.312	21.144	0	33.239	85.910	streak	0.451	free	38.612	38.612	54.149	61.508	yes	streak-free
2	50.978	127.841	11.117	58.000	20.000	0.000	0.000	21.575	0	22.768	22.768	streak	0.458	free	41.571	41.571	53.714	61.043	yes	streak-free
3	54.274	123.449	10.735	64.000	77.984	0.000	-0.016	22.144	0	22.768	29.958	streak	0.485	free	44.265	44.265	54.667	62.061	yes	streak-free
4	55.827	177.859	15.466	69.547	27.906	-0.453	-0.094	24.588	0	78.226	151.060	Undefined	0.519	bound	50.959	50.959	55.532	62.984	yes	Undefined-bound
5	51.495	147.133	12.794	21.938	22.188	-0.062	0.188	20.132	0	27.142	98.147	streak	0.442	free	45.735	45.735	55.185	62.613	yes	streak-free
6	61.472	109.294	9.504	75.984	51.000	-0.016	0.000	21.273	0	27.755	22.768	streak	0.462	free	49.673	49.673	56.616	64.140	yes	streak-free
7	48.818	82.815	7.201	37.297	70.922	0.297	-0.078	21.863	0	148.718	191.802	spot	0.458	free	45.878	45.878	55.831	63.303	yes	spot-free
8	49.068	71.222	6.193	10.438	46.844	0.438	-0.156	20.647	0	420.771	98.033	streak	0.459	free	45.857	45.857	55.273	62.707	yes	streak-free
9	51.811	126.521	11.002	8.781	53.000	-0.219	0.000	19.320	0	72.839	22.768	streak	0.405	free	46.878	46.878	55.144	62.570	yes	streak-free
10	48.958	116.351	10.117	34.000	51.031	0.000	0.031	20.673	0	22.768	30.931	streak	0.408	free	42.286	42.286	54.755	62.155	yes	streak-free
11	55.764	124.416	10.819	26.000	68.266	0.000	0.266	21.535	0	22.768	92.950	streak	0.409	free	46.490	46.490	55.056	62.476	yes	streak-free
12	51.816	108.228	9.411	11.000	16.000	0.000	0.000	19.712	0	22.768	22.768	streak	0.430	free	43.959	43.959	54.978	62.392	yes	streak-free
14	56.439	102.543	8.917	18.000	38.000	0.000	0.000	22.619	0	22.768	27.755	streak	0.468	free	48.184	48.184	55.267	62.701	yes	streak-free
15	49.734	160.680	13.972	54.859	61.359	-0.141	0.359	19.982	0	139.390	93.786	streak	0.439	free	47.633	47.633	55.036	62.455	yes	streak-free
16	51.534	60.449	5.256	54.438	76.328	-0.562	0.328	22.597	0	128.865	414.096	Undefined	0.474	free	48.449	48.449	54.956	62.369	no	Undefined-free
17	53.190	123.521	10.741	58.812	67.938	-0.188	-0.062	20.755	0	94.512	27.553	streak	0.409	free	43.592	43.592	54.989	62.405	yes	streak-free
18	48.056	130.561	11.353	68.000	67.719	0.000	-0.281	21.819	0	22.768	80.209	streak	0.419	free	39.551	39.551	54.717	62.114	yes	streak-free
20	50.086	201.937	17.560	23.328	29.312	0.328	0.312	20.444	0	88.681	73.576	streak	0.439	free	44.122	44.122	54.587	61.976	yes	streak-free
21	42.833	96.972	8.432	37.969	60.000	-0.031	0.000	17.479	0	212.560	22.768	streak	0.383	free	36.449	36.449	54.090	61.444	yes	streak-free
22	55.255	98.919	8.602	80.000	36.000	0.000	0.000	23.381	0	22.768	22.768	streak	0.492	free	48.531	48.531	54.263	61.629	yes	streak-free
23	54.285	125.784	10.938	45.312	87.000	0.312	0.000	24.160	0	80.887	23.503	streak	0.413	free	43.143	43.143	54.373	61.747	yes	streak-free
25	53.712	139.996	12.174	35.531	75.844	-0.469	-0.156	22.782	0	74.520	244.951	Undefined	0.465	free	48.490	48.490	54.448	61.827	yes	Undefined-free
27	52.917	99.642	8.665	89.984	45.984	-0.016	-0.016	21.976	0	22.768	29.213	streak	0.446	free	42.571	42.571	54.481	61.863	yes	streak-free
28	51.618	95.151	8.274	44.844	12.266	-0.156	0.266	23.557	0	72.220	181.512	Undefined	0.466	free	47.429	47.429	54.458	61.837	yes	Undefined-free
29	55.160	139.341	12.117	56.344	27.172	0.344	0.172	23.188	0	86.736	129.649	streak	0.480	free	50.143	50.143	54.578	61.966	yes	streak-free
31	53.678	117.474	10.215	91.000	65.734	0.000	-0.266	23.189	0	22.768	81.331	streak	0.474	free	46.367	46.367	54.636	62.028	yes	streak-free
32	50.704	127.202	11.061	67.000	47.297	0.000	0.297	18.838	0	22.768	78.828	streak	0.393	free	41.857	41.857	54.578	61.966	yes	streak-free
33	47.172	204.215	17.758	8.594	33.469	-0.406	0.469	23.119	0	92.405	93.889	streak	0.393	free	38.429	38.429	54.402	61.778	yes	streak-free
34	51.397	86.118	7.489	16.750	69.516	-0.250	0.516	22.492	0	80.518	220.405	Undefined	0.423	free	46.531	46.531	54.379	61.753	yes	Undefined-free
35	49.497	82.049	7.135	30.000	60.312	0.000	0.312	21.058	0	22.768	177.649	Undefined	0.438	free	40.694	40.694	54.295	61.664	yes	Undefined-free
36	55.949	90.820	7.897	32.031	41.000	0.031	0.000	19.967	0	31.422	22.768	streak	0.437	free	49.959	49.959	54.419	61.796	yes	streak-free
37	46.618	162.276	14.111	35.984	91.422	-0.016	0.422	18.533	0	155.601	91.073	streak	0.472	free	44.122	44.122	54.252	61.618	yes	streak-free
38	49.134	93.919	8.167	18.000	86.000	0.000	0.000	18.984	0	22.768	28.651	streak	0.351	free	37.980	37.980	54.169	61.529	yes	streak-free
39	54.362	98.552	8.570	39.984	26.531	-0.016	-0.469	22.514	0	23.873	136.052	streak	0.463	free	51.898	51.898	54.240	61.605	yes	streak-free
41	55.600	124.003	10.783	28.016	86.469	0.016	0.469	22.647	0	117.723	97.144	streak	0.423	free	48.837	48.837	54.342	61.714	yes	streak-free
42	53.433	86.299	7.504	81.969	65.000	-0.031	0.000	21.998	0	30.931	22.768	streak	0.392	free	37.694	37.694	54.380	61.754	yes	streak-free
44	52.571	142.670	12.406	22.578	11.469	-0.422	0.469	18.589	0	111.022	83.441	streak	0.375	free	39.000	39.000	53.739	61.070	yes	streak-free
46	53.778	102.670	8.928	66.578	34.000	-0.422	0.000	21.961	0	111.518	22.768	streak	0.420	free	46.327	46.327	53.797	61.132	yes	streak-free
48	55.625	78.334	6.812	21.844	47.000	-0.156	0.000	22.244	0	108.183	28.637	streak	0.436	free	44.102	44.102	53.898	61.240	yes	streak-free
51	50.418	95.729	8.324	12.000	75.031	0.000	0.031	17.858	0	23.491	158.203	Undefined	0.389	free	41.694	41.694	53.818	61.154	yes	Undefined-free
52	49.072	107.904	9.383	58.000	35.688	0.000	-0.312	21.094	0	22.768	79.793	streak	0.439	free	44.265	44.265	53.763	61.095	yes	streak-free
55	51.400	78.605	6.835	65.000	61.000	0.000	0.000	19.482	0	22.768	22.768	streak	0.379	free	42.184	42.184	53.655	60.980	yes	streak-free
56	53.818	47.081	4.094	83.000	83.500	0.000	0.500	19.956	0	22.768	285.507	Undefined	0.428	free	49.878	49.878	53.708	61.036	no	Undefined-free
60	51.006	70.968	6.171	83.984	72.594	-0.016	-0.406	18.922	0	22.768	184.717	Undefined	0.364	free	49.878	49.878	53.165	60.456	yes	Undefined-free
63	50.725	92.282	8.024	86.344	35.984	0.344	-0.016	16.676	0	107.400	22.768	streak	0.350	free	43.020	43.020	53.162	60.453	yes	streak-free
65	49.680	75.243	6.543	81.000	27.000	0.000	0.000	19.452	0	22.768	22.768	streak	0.338	free	41.020	41.020	53.139	60.429	yes	streak-free
68	46.882	92.778	8.068	12.844	26.000	-0.156	0.000	20.503	0	170.835	22.768	streak	0.383	free	41.449	41.449	52.764	60.027	yes	streak-free
79	46.077	57.787	5.025	43.562	51.000	-0.438	0.000	17.775	0	301.552	24.243	streak	0.385	free	40.816	40.816	52.507	59.753	no	streak-free
