ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
19	69.099	128.109	11.140	66.984	61.000	-0.016	0.000	28.496	0	22.768	22.768	streak	0.476	free	54.857	54.857	66.922	75.103	yes	streak-free
20	60.862	196.013	17.045	80.734	24.953	-0.266	-0.047	30.394	0	82.622	171.387	Undefined	0.506	bound	54.939	54.939	66.734	74.903	yes	Undefined-bound
21	57.166	134.885	11.729	75.000	77.000	0.000	0.000	26.601	0	22.768	22.768	streak	0.414	free	42.980	42.980	66.388	74.536	yes	streak-free
22	61.982	89.468	7.780	79.266	31.297	0.266	0.297	28.238	0	106.251	290.554	Undefined	0.473	free	57.286	57.286	66.292	74.434	yes	Undefined-free
23	68.193	225.781	19.633	15.688	25.688	-0.312	-0.312	28.411	0	73.752	95.162	streak	0.412	free	56.857	56.857	66.475	74.628	yes	streak-free
24	70.491	61.833	5.377	68.000	92.438	0.000	-1.562	28.481	0	22.768	476.690	Undefined	0.461	free	60.796	60.796	66.738	74.908	no	Undefined-free
25	63.675	231.685	20.147	53.250	76.344	0.250	0.344	24.931	0	66.921	80.580	streak	0.434	free	51.633	51.633	66.708	74.875	yes	streak-free
26	59.662	140.982	12.259	27.219	65.016	0.219	0.016	26.846	0	136.132	29.553	streak	0.428	free	53.286	53.286	66.525	74.681	yes	streak-free
27	68.165	84.134	7.316	42.609	63.688	-0.391	-0.312	27.106	0	313.589	88.639	streak	0.402	free	63.265	63.265	66.671	74.836	yes	streak-free
29	58.694	125.256	10.892	89.000	43.000	0.000	0.000	26.818	0	22.768	22.768	streak	0.397	free	45.633	45.633	66.295	74.437	yes	streak-free
30	64.430	178.024	15.480	13.672	59.281	-0.328	0.281	29.774	0	91.073	130.678	streak	0.469	free	54.796	54.796	66.310	74.453	yes	streak-free
31	56.504	84.650	7.361	27.203	83.297	0.203	0.297	27.456	0	247.101	342.339	spot	0.487	free	65.122	65.122	66.068	74.196	yes	spot-free
33	66.525	57.344	4.986	56.500	69.000	-1.500	0.000	26.874	0	473.514	49.150	streak	0.444	free	60.143	60.143	66.154	74.287	no	streak-free
34	53.406	189.097	16.443	87.000	89.359	0.000	0.359	22.205	0	22.768	78.669	streak	0.355	free	43.837	43.837	65.837	73.951	yes	streak-free
35	62.257	92.982	8.085	48.031	84.547	0.031	-0.453	26.903	0	32.171	271.845	Undefined	0.471	free	58.102	58.102	65.799	73.911	yes	Undefined-free
36	69.912	59.195	5.147	68.922	53.984	-0.078	-0.016	25.540	0	480.293	22.947	streak	0.403	free	66.041	66.041	65.983	74.106	no	streak-free
37	69.050	143.715	12.497	14.422	11.844	0.422	-0.156	27.837	0	80.222	172.266	Undefined	0.404	free	54.306	54.306	66.132	74.264	yes	Undefined-free
38	69.181	178.313	15.506	79.422	47.000	0.422	0.000	32.868	0	82.466	22.768	streak	0.473	free	53.735	53.735	66.276	74.417	yes	streak-free
39	62.245	206.610	17.966	66.469	16.578	0.469	-0.422	24.960	0	91.617	84.588	streak	0.382	free	50.000	50.000	66.231	74.369	yes	streak-free
41	59.679	127.007	11.044	19.000	80.625	0.000	-0.375	22.878	0	22.768	170.835	Undefined	0.412	free	55.980	55.980	66.122	74.253	yes	Undefined-free
42	59.872	161.179	14.016	27.109	24.531	0.109	0.531	24.838	0	105.156	89.121	streak	0.365	free	51.816	51.816	66.023	74.148	yes	streak-free
43	62.352	183.793	15.982	30.578	77.422	-0.422	0.422	28.992	0	86.607	97.263	streak	0.429	free	52.592	52.592	65.990	74.113	yes	streak-free
46	70.948	93.765	8.154	44.672	55.000	-0.328	0.000	31.467	0	178.442	22.768	streak	0.424	free	57.653	57.653	66.162	74.296	yes	streak-free
50	68.680	99.001	8.609	17.000	35.984	0.000	-0.016	28.370	0	22.768	27.755	streak	0.430	free	55.776	55.776	66.274	74.415	yes	streak-free
59	61.975	175.798	15.287	11.500	18.000	0.500	0.000	28.807	0	91.073	22.768	streak	0.449	free	48.327	48.327	64.813	72.864	yes	streak-free
62	59.811	101.177	8.798	42.000	87.000	0.000	0.000	20.914	0	25.804	22.768	streak	0.325	free	54.184	54.184	64.432	72.459	yes	streak-free
68	59.851	200.456	17.431	33.000	66.469	0.000	0.469	26.734	0	22.768	78.867	streak	0.402	free	59.041	59.041	64.386	72.410	yes	streak-free
80	64.180	89.708	7.801	26.984	52.000	-0.016	0.000	25.765	0	22.768	22.768	streak	0.390	free	51.878	51.878	64.440	72.467	yes	streak-free
86	66.221	117.679	10.233	35.984	57.344	-0.016	0.344	24.938	0	57.679	81.817	streak	0.369	free	53.714	53.714	64.518	72.551	yes	streak-free
88	51.913	99.026	8.611	35.984	83.000	-0.016	0.000	18.719	0	22.768	22.768	streak	0.287	free	45.735	45.735	64.278	72.295	yes	streak-free
90	59.117	53.789	4.677	63.984	11.641	-0.016	0.641	23.889	0	26.847	430.575	Undefined	0.393	free	54.959	54.959	64.226	72.240	no	Undefined-free
138	54.408	99.812	8.679	70.594	25.328	-0.406	0.328	23.132	0	80.202	278.880	Undefined	0.323	free	47.551	47.551	62.973	70.909	yes	Undefined-free
