ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
19	69.099	128.109	21.352	66.984	61.000	-0.016	0.000	28.496	0	22.768	22.768	streak	0.476	free	54.857	54.857	65.822	73.935	yes	streak-free
20	60.862	196.013	32.669	80.734	24.953	-0.266	-0.047	30.394	0	82.622	171.387	Undefined	0.506	bound	54.939	54.939	65.634	73.736	yes	Undefined-bound
21	57.166	134.885	22.481	75.000	77.000	0.000	0.000	26.601	0	22.768	22.768	streak	0.414	free	42.980	42.980	65.288	73.368	yes	streak-free
22	61.982	89.468	14.911	79.266	31.297	0.266	0.297	28.238	0	106.251	290.554	Undefined	0.473	free	57.286	57.286	65.192	73.267	yes	Undefined-free
23	68.193	225.781	37.630	15.688	25.688	-0.312	-0.312	28.411	0	73.752	95.162	streak	0.412	free	56.857	56.857	65.375	73.460	yes	streak-free
24	70.491	61.833	10.305	68.000	92.438	0.000	-1.562	28.481	0	22.768	476.690	Undefined	0.461	free	60.796	60.796	65.638	73.740	no	Undefined-free
25	63.675	231.685	38.614	53.250	76.344	0.250	0.344	24.931	0	66.921	80.580	streak	0.434	free	51.633	51.633	65.608	73.708	yes	streak-free
26	59.662	140.982	23.497	27.219	65.016	0.219	0.016	26.846	0	136.132	29.553	streak	0.428	free	53.286	53.286	65.425	73.514	yes	streak-free
27	68.165	84.134	14.022	42.609	63.688	-0.391	-0.312	27.106	0	313.589	88.639	streak	0.402	free	63.265	63.265	65.571	73.669	yes	streak-free
29	58.694	125.256	20.876	89.000	43.000	0.000	0.000	26.818	0	22.768	22.768	streak	0.397	free	45.633	45.633	65.195	73.270	yes	streak-free
30	64.430	178.024	29.671	13.672	59.281	-0.328	0.281	29.774	0	91.073	130.678	streak	0.469	free	54.796	54.796	65.210	73.285	yes	streak-free
31	56.504	84.650	14.108	27.203	83.297	0.203	0.297	27.456	0	247.101	342.339	spot	0.487	free	65.122	65.122	64.968	73.028	yes	spot-free
33	66.525	57.344	9.557	56.500	69.000	-1.500	0.000	26.874	0	473.514	49.150	streak	0.444	free	60.143	60.143	65.054	73.119	no	streak-free
34	53.406	189.097	31.516	87.000	89.359	0.000	0.359	22.205	0	22.768	78.669	streak	0.355	free	43.837	43.837	64.737	72.783	yes	streak-free
35	62.257	92.982	15.497	48.031	84.547	0.031	-0.453	26.903	0	32.171	271.845	Undefined	0.471	free	58.102	58.102	64.699	72.743	yes	Undefined-free
36	69.912	59.195	9.866	68.922	53.984	-0.078	-0.016	25.540	0	480.293	22.947	streak	0.403	free	66.041	66.041	64.883	72.938	no	streak-free
37	69.050	143.715	23.953	14.422	11.844	0.422	-0.156	27.837	0	80.222	172.266	Undefined	0.404	free	54.306	54.306	65.032	73.096	yes	Undefined-free
38	69.181	178.313	29.719	79.422	47.000	0.422	0.000	32.868	0	82.466	22.768	streak	0.473	free	53.735	53.735	65.176	73.250	yes	streak-free
39	62.245	206.610	34.435	66.469	16.578	0.469	-0.422	24.960	0	91.617	84.588	streak	0.382	free	50.000	50.000	65.131	73.201	yes	streak-free
41	59.679	127.007	21.168	19.000	80.625	0.000	-0.375	22.878	0	22.768	170.835	Undefined	0.412	free	55.980	55.980	65.022	73.085	yes	Undefined-free
42	59.872	161.179	26.863	27.109	24.531	0.109	0.531	24.838	0	105.156	89.121	streak	0.365	free	51.816	51.816	64.923	72.981	yes	streak-free
43	62.352	183.793	30.632	30.578	77.422	-0.422	0.422	28.992	0	86.607	97.263	streak	0.429	free	52.592	52.592	64.890	72.945	yes	streak-free
46	70.948	93.765	15.628	44.672	55.000	-0.328	0.000	31.467	0	178.442	22.768	streak	0.424	free	57.653	57.653	65.062	73.129	yes	streak-free
50	68.680	99.001	16.500	17.000	35.984	0.000	-0.016	28.370	0	22.768	27.755	streak	0.430	free	55.776	55.776	65.174	73.248	yes	streak-free
59	61.975	175.798	29.300	11.500	18.000	0.500	0.000	28.807	0	91.073	22.768	streak	0.449	free	48.327	48.327	63.713	71.695	yes	streak-free
62	59.811	101.177	16.863	42.000	87.000	0.000	0.000	20.914	0	25.804	22.768	streak	0.325	free	54.184	54.184	63.332	71.290	yes	streak-free
68	59.851	200.456	33.409	33.000	66.469	0.000	0.469	26.734	0	22.768	78.867	streak	0.402	free	59.041	59.041	63.286	71.241	yes	streak-free
80	64.180	89.708	14.951	26.984	52.000	-0.016	0.000	25.765	0	22.768	22.768	streak	0.390	free	51.878	51.878	63.340	71.299	yes	streak-free
86	66.221	117.679	19.613	35.984	57.344	-0.016	0.344	24.938	0	57.679	81.817	streak	0.369	free	53.714	53.714	63.418	71.382	yes	streak-free
88	51.913	99.026	16.504	35.984	83.000	-0.016	0.000	18.719	0	22.768	22.768	streak	0.287	free	45.735	45.735	63.178	71.126	yes	streak-free
90	59.117	53.789	8.965	63.984	11.641	-0.016	0.641	23.889	0	26.847	430.575	Undefined	0.393	free	54.959	54.959	63.126	71.071	no	Undefined-free
138	54.408	99.812	16.635	70.594	25.328	-0.406	0.328	23.132	0	80.202	278.880	Undefined	0.323	free	47.551	47.551	61.873	69.739	yes	Undefined-free
