ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
40	46.029	92.639	15.440	9.000	89.984	0.000	-0.016	20.749	0	22.768	25.051	streak	0.377	free	37.755	37.755	52.033	59.247	yes	streak-free
41	48.066	88.951	14.825	51.000	40.000	0.000	0.000	16.255	0	22.768	22.768	streak	0.365	free	43.918	43.918	51.949	59.157	yes	streak-free
42	46.282	52.197	8.700	57.938	70.219	-0.062	0.219	23.001	0	132.754	335.653	Undefined	0.422	free	44.020	44.020	51.818	59.017	no	Undefined-free
44	43.098	63.009	10.501	34.094	36.406	0.094	0.406	16.022	0	137.274	426.226	Undefined	0.406	free	45.306	45.306	51.603	58.787	yes	Undefined-free
45	47.029	88.905	14.818	60.000	56.000	0.000	0.000	21.252	0	22.768	22.768	streak	0.400	free	37.204	37.204	51.510	58.687	yes	streak-free
46	51.324	73.786	12.298	67.922	50.031	-0.078	0.031	26.126	0	198.438	121.004	spot	0.463	free	41.367	41.367	51.537	58.716	yes	spot-free
48	55.149	77.861	12.977	9.000	62.000	0.000	0.000	21.078	0	22.768	22.768	streak	0.429	free	50.673	50.673	51.664	58.851	yes	streak-free
49	53.279	128.319	21.387	36.125	16.609	0.125	-0.391	19.035	0	103.125	91.790	streak	0.398	free	47.918	47.918	51.736	58.929	yes	streak-free
53	48.976	81.160	13.527	74.000	68.000	0.000	0.000	19.291	0	22.768	22.768	streak	0.317	free	35.020	35.020	51.697	58.887	yes	streak-free
54	48.411	58.350	9.725	54.281	53.203	0.281	0.203	19.742	0	242.249	170.288	spot	0.404	free	42.000	42.000	51.646	58.832	no	spot-free
56	46.808	64.471	10.745	88.422	28.016	0.422	0.016	23.409	0	207.443	26.667	streak	0.418	free	38.265	38.265	51.559	58.740	yes	streak-free
58	44.658	84.144	14.024	54.000	90.078	0.000	0.078	18.400	0	23.852	129.573	streak	0.351	free	43.184	43.184	51.427	58.598	yes	streak-free
59	47.343	109.143	18.191	76.828	27.719	-0.172	-0.281	16.664	0	86.557	84.125	streak	0.316	free	39.041	39.041	51.361	58.528	yes	streak-free
63	53.780	71.951	11.992	10.984	82.000	-0.016	0.000	18.693	0	22.768	22.768	streak	0.339	free	44.857	44.857	51.442	58.614	yes	streak-free
64	47.418	119.718	19.953	12.781	49.562	-0.219	-0.438	17.310	0	82.171	89.214	streak	0.331	free	42.367	42.367	51.380	58.548	yes	streak-free
68	43.251	179.490	29.915	30.516	84.578	-0.484	-0.422	17.352	0	95.503	90.798	streak	0.361	free	37.122	37.122	51.233	58.390	yes	streak-free
69	48.417	105.962	17.660	38.000	85.641	0.000	-0.359	20.281	0	23.503	81.860	streak	0.396	free	41.143	41.143	51.199	58.354	yes	streak-free
73	49.298	122.663	20.444	57.516	28.000	-0.484	0.000	22.210	0	91.073	25.853	streak	0.391	free	40.612	40.612	51.185	58.339	yes	streak-free
75	53.038	51.363	8.560	67.547	30.312	0.547	0.312	20.201	0	435.025	81.096	streak	0.402	free	51.857	51.857	51.142	58.294	no	streak-free
78	49.405	65.121	10.853	79.062	66.984	0.062	-0.016	18.773	0	194.288	31.657	streak	0.349	free	46.041	46.041	51.132	58.283	yes	streak-free
80	50.044	40.376	6.729	88.109	90.219	0.109	0.219	18.313	0	150.633	383.148	Undefined	0.368	free	48.204	48.204	51.134	58.285	no	Undefined-free
81	50.784	64.902	10.817	14.078	13.000	0.078	0.000	22.411	0	136.604	22.768	streak	0.357	free	34.980	34.980	51.150	58.302	yes	streak-free
107	38.112	55.663	9.277	79.938	12.219	-0.062	0.219	16.275	0	111.912	470.753	Undefined	0.333	free	39.571	39.571	50.935	58.071	no	Undefined-free
148	42.412	109.881	18.313	42.609	37.594	-0.391	-0.406	15.257	0	93.975	96.393	streak	0.303	free	40.122	40.122	50.804	57.932	yes	streak-free
