ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	43.751	103.922	9.037	89.016	84.000	0.016	0.000	17.183	0	27.495	22.768	streak	0.455	free	35.653	35.653	46.051	52.837	yes	streak-free
2	43.099	115.429	10.037	89.000	78.281	0.000	0.281	18.849	0	22.768	93.987	streak	0.448	free	38.469	38.469	45.725	52.487	yes	streak-free
3	40.143	55.861	4.857	39.609	65.016	-0.391	0.016	14.713	0	127.025	401.688	Undefined	0.434	free	44.224	44.224	44.631	51.311	yes	Undefined-free
4	43.124	88.013	7.653	46.000	21.000	0.000	0.000	15.937	0	22.768	22.768	streak	0.421	free	36.714	36.714	44.829	51.525	yes	streak-free
5	41.768	106.759	9.283	18.250	12.109	0.250	0.109	17.437	0	83.934	117.119	streak	0.437	free	34.816	34.816	44.677	51.361	yes	streak-free
6	44.805	133.029	11.568	79.203	78.656	0.203	-0.344	16.819	0	86.372	81.426	streak	0.432	free	35.673	35.673	45.081	51.796	yes	streak-free
7	37.334	86.343	7.508	71.281	12.984	0.281	-0.016	12.235	0	225.000	23.485	streak	0.421	free	38.939	38.939	44.303	50.959	yes	streak-free
8	40.688	85.370	7.424	28.000	67.000	0.000	0.000	16.985	0	22.768	22.768	streak	0.457	free	38.286	38.286	44.139	50.783	yes	streak-free
9	41.906	121.799	10.591	17.500	89.297	0.500	0.297	15.020	0	80.079	150.667	Undefined	0.442	free	40.286	40.286	44.146	50.791	yes	Undefined-free
10	45.501	78.615	6.836	40.000	13.000	0.000	0.000	16.979	0	22.768	22.768	streak	0.396	free	36.592	36.592	44.512	51.183	yes	streak-free
11	40.416	83.329	7.246	38.984	77.000	-0.016	0.000	17.138	0	23.306	22.768	streak	0.367	free	30.980	30.980	44.348	51.008	yes	streak-free
12	41.221	81.777	7.111	59.000	42.000	0.000	0.000	14.816	0	22.768	22.768	streak	0.353	free	34.857	34.857	44.280	50.934	yes	streak-free
14	34.677	159.437	13.864	28.516	43.750	-0.484	-0.250	15.332	0	80.560	96.106	streak	0.408	free	32.755	32.755	43.649	50.256	yes	streak-free
15	41.220	89.858	7.814	29.234	74.000	0.234	0.000	15.247	0	74.495	28.651	streak	0.395	free	36.327	36.327	43.641	50.247	yes	streak-free
