 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
1	1	100.487	349.496	58.249	25.984	16.000	-0.016	0.000	46.674	0	23.485	22.768	streak	0.534	bound	86.673	86.673	101.687	111.771	yes	streak-bound
2	2	100.173	378.553	63.092	54.844	44.000	-0.156	0.000	45.842	0	70.204	22.768	streak	0.544	bound	92.735	92.735	101.530	111.607	yes	streak-bound
3	3	96.535	331.819	55.303	72.984	49.969	-0.016	-0.031	38.818	0	23.485	121.949	streak	0.496	free	89.163	89.163	100.265	110.279	yes	streak-free
4	4	101.620	320.143	53.357	40.984	74.000	-0.016	0.000	40.761	0	23.485	22.768	streak	0.486	free	94.061	94.061	100.904	110.949	yes	streak-free
5	5	118.795	327.578	54.596	49.000	14.219	0.000	0.219	47.394	0	22.768	71.753	streak	0.510	bound	113.592	113.592	104.722	114.956	yes	streak-bound
6	6	118.100	361.379	60.230	39.000	51.688	0.000	-0.312	41.640	0	22.768	83.883	streak	0.517	bound	113.510	113.510	107.152	117.503	yes	streak-bound
7	7	103.563	302.384	50.397	37.984	62.000	-0.016	0.000	43.577	0	22.768	22.768	streak	0.477	free	86.490	86.490	106.811	117.145	yes	streak-free
8	8	112.041	282.891	47.148	71.000	37.000	0.000	0.000	43.802	0	22.768	22.768	streak	0.502	bound	98.143	98.143	107.614	117.988	yes	streak-bound
